final_rank	top10_rank	candidate_id	conformation	seed	state	representative_model	pdb_path	pdb_sha256	archive_path	archive_symlink	archive_sha256	haddock_score	representative_pair_label
16		P1MCPUFP__CPUFP500K_0100__00383	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R16__P1MCPUFP__CPUFP500K_0100__00383__9e6y__s42__cluster_1_model_1.pdb	f6fd865782d6cafcfdca006147e6570840a0648cc6ec0e8a37fe5caaf00ccdfe	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s42_e1919319e353.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s42_e1919319e353.tar.gz	3f32ce8255abb1b9b95194f81ac6357487bc6f5f1139e77eb3f1a122e83c0660	-76.0746	STRICT_A
16		P1MCPUFP__CPUFP500K_0100__00383	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R16__P1MCPUFP__CPUFP500K_0100__00383__9e6y__s917__cluster_1_model_1.pdb	aa68a54cf2345a6908853df4bc3b5e8ceda3b5f23de0604d46f0497b0b0e155f	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s917_40975d299a8d.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s917_40975d299a8d.tar.gz	8522ca88e45c84f9abddd892bdf05b9aac4401fca4d221c92f18384ce6b2d31d	-78.44786	STRICT_A
16		P1MCPUFP__CPUFP500K_0100__00383	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R16__P1MCPUFP__CPUFP500K_0100__00383__9e6y__s1931__cluster_1_model_1.pdb	0620d7a632cef90bdacd7fb5e8100b43e87f7f92b2225a8ec825bcfde4f0ca47	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s1931_001c3d23ed58.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s1931_001c3d23ed58.tar.gz	7fa741bb59bae1d594466e0b71bb916cdb45800e3cf6b67a3bee1c2ef765962b	-76.8841	STRICT_A
16		P1MCPUFP__CPUFP500K_0100__00383	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R16__P1MCPUFP__CPUFP500K_0100__00383__9e6y__s3047__cluster_1_model_1.pdb	aa844feeebf65e215f550cd8a91adf0fa98253b0075ae51f5c1d97a06aa208b3	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s3047_434f29c7683e.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00383_9e6y_s3047_434f29c7683e.tar.gz	3a7c056765b66ec6fa2d34a1b2cd9ec0ad21f9f122308142ec01db9756fe426c	-86.06980000000001	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__8x6b__s42__cluster_1_model_1.pdb	97788ea99e8b9df4d6b476fa3a9dd64aa23b8d932901fc88b1dd5951b4b15849	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s42_640a603e1c21.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s42_640a603e1c21.tar.gz	41f9731cc323504a5aec28586769f8a49eb6fd085d33bd60f9dede099cfe7aa3	-84.51581999999999	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__8x6b__s917__cluster_1_model_1.pdb	702454c77ee1232298d9db89dc0f5824028658ece9ed1b32a5477f89c421f4f0	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s917_6e7df40d1f61.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s917_6e7df40d1f61.tar.gz	775f8001e6fc29e1f38b4aa8ee72fe4d4966c29268741e1d7376887f63f047a2	-84.78454000000002	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__8x6b__s1931__cluster_1_model_1.pdb	5bfa544cda710f6bc526cadda3f7addcbf8589036a3eedd195710f11f3c40e94	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s1931_6650d74422eb.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s1931_6650d74422eb.tar.gz	c78ee093a62d443ac01601c9963c75cd479ff50585d98078274769aa10cf7e44	-70.3647	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__8x6b__s3047__cluster_1_model_1.pdb	4b26ed23eff164888cae3e3f743e22ebfda848f9046c10ca376764d12d0d0338	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s3047_5c2e2f293eb3.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_8x6b_s3047_5c2e2f293eb3.tar.gz	a66bf86a1b53418ea448de9baa48db3e8a5460b613d77205776e3dbaa219de52	-78.11820000000002	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s42__cluster_1_model_1.pdb	844887582cc7db70b8402f17306d47251c69fb2cef92c4bce986a036c785ced8	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s42_5e50f407c6a1.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s42_5e50f407c6a1.tar.gz	6ff6862328b3b5846f5a0b26e9d18468591537b9f9a36058d6d49ba057648905	-75.591	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s917__cluster_1_model_1.pdb	d072837ffcd266ddc12f1e59c181be770670815b966ea41482758dc256a6769a	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s917_b776d9f5c754.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s917_b776d9f5c754.tar.gz	39c69035d1d217251b0ca255998d030ffa7c5cc17e9b0992d5de770087b6e57e	-74.56388	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s1931__cluster_1_model_1.pdb	b311e5ca4e9e682ac977008760570bf58ed8279b76e44b2bd30c271b104d6e2f	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s1931_37ce2bdfc9f0.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s1931_37ce2bdfc9f0.tar.gz	bbefd004a5b57b8f6bb02ded2940acc4a46f382b34a9c4350805d0ba51e0f7ae	-84.05539999999999	STRICT_A
17		P1MCPUFP__CPUFP500K_0399__00131	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s3047__cluster_1_model_1.pdb	310e84eb4390ff4b85f5a08ce1a994f4b25bf2ca51a6fc7bb88acd48fa2a05f4	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s3047_302b5c1f2556.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0399__00131_9e6y_s3047_302b5c1f2556.tar.gz	d602efc1f764aeab3ec4a36cae0dc78e385be80ed07002389fadc6493db13388	-76.27120000000001	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s42__cluster_1_model_1.pdb	450612f9671a76b1fa263106485b1b1e86e71c355dcfad56de323baebcbbdaac	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s42_07fe10b18309.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s42_07fe10b18309.tar.gz	945484ef0a2b46cfc3c6ffa3fccf8f57084ceda4491e04d61f76277081640edb	-75.51844	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s917__cluster_1_model_1.pdb	9fbee259f4401d510fa99f981c2aac7ee7c4b298abd3ea6c19c396ef74bca193	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s917_de5eb00cbe1f.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s917_de5eb00cbe1f.tar.gz	d0a1b126b1bf001fba31dece45f1e6c71c8047a3e84b5a8b070d498c27feb615	-69.29818	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s1931__cluster_1_model_1.pdb	1307c829b7b2df94c34e0f3136bf3788308ac6883bacb1eae647d92e68444df8	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s1931_bbb92894029c.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s1931_bbb92894029c.tar.gz	27463338c5934986f12580dc7bba17a085b42e1883d196349f7b9ff6c701d0a7	-92.3	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s3047__cluster_1_model_1.pdb	c6da70b3d45480798695bad88fc138d2920894b5db1f4ee5db1907bd4e0a696e	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s3047_34c89a8ec943.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_8x6b_s3047_34c89a8ec943.tar.gz	2e366b9d1f0676cda0699504089863558e2800512f775cd9af687c8aba333621	-76.1736	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s42__cluster_1_model_1.pdb	7bfae73ebb944ab80df7d3ff7a30a630714dbd5593adb56185a2f55b088e4c7a	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s42_9e70ea342df3.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s42_9e70ea342df3.tar.gz	e390962dde85f7b3ceef7f6d134d9da14280bd14c871ba8bd059d6a6f59a07de	-73.06766	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s917__cluster_1_model_1.pdb	0fe9bc1700986d28f044aee36caf2fb8a2c08c0611e364cf49c10e6c9c9d544e	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s917_e16d16ab541c.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s917_e16d16ab541c.tar.gz	338f09a015cc8e94fda6d8bc23c31a09b0e8ca5cd6ff22d482f0fe13b020f4f0	-73.65844000000001	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s1931__cluster_1_model_1.pdb	40d50bb0af407fdf8e8a39032adf7e39aff4e64a113efa8bf1b6d1dcca7141a7	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s1931_2014e8a8c6a8.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s1931_2014e8a8c6a8.tar.gz	fe301e8dd763efadbd412508c726e61f8f514a0181953f40ebaceba8b1300bf6	-63.095	STRICT_A
18		P1MCPUFP__CPUFP500K_0188__00481	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s3047__cluster_1_model_1.pdb	9cf74b733bc801c762d281229e3a45c65ce1ba5f6bbabde3005fa2961a4fa6e2	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s3047_819d5ca8b954.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00481_9e6y_s3047_819d5ca8b954.tar.gz	698fecdeb5403db0a9feb2add4aa9ee9e2111f8245badad78637983cd9cfd934	-74.7093	STRICT_A
19		P1MCPUFP__CPUFP500K_0404__00512	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s42__cluster_1_model_1.pdb	b914ae714508906f188a5a948b8f3df1044ea81e9bd73d39bb91b6c0c07448c3	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s42_fb2f08219412.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s42_fb2f08219412.tar.gz	8ec5922ec9750b6d13d9bdfb1299db72e2e46c53aec64a717ccd0cabcc437346	-89.4504	STRICT_A
19		P1MCPUFP__CPUFP500K_0404__00512	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s917__cluster_1_model_1.pdb	3d90e1cf0d9868665674a237caddef50c8670cf82041ac2b642c5fe6bde3bd72	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s917_a9d3e9230416.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s917_a9d3e9230416.tar.gz	4299c686d11c9520aa63326b25fd6f16e7b68673897c2504792d457df9438878	-64.35220000000001	STRICT_A
19		P1MCPUFP__CPUFP500K_0404__00512	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s1931__cluster_1_model_1.pdb	3aa40317d2d68316bfdb5ae1a2a5acede251caaa5207a57f5ae73d03d7d00197	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s1931_45cbc1163980.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s1931_45cbc1163980.tar.gz	01cbd16c128951a07232c3d0e435ed0b27ac6d6f2ba354d63cdcdcb953aae5fd	-65.1547	STRICT_A
19		P1MCPUFP__CPUFP500K_0404__00512	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s3047__cluster_1_model_1.pdb	ead800d57fca4f2614c72f4f4f06549460e7793d610158cb3e4ce8d2f1cd5529	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s3047_fa2ddd8dd640.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_8x6b_s3047_fa2ddd8dd640.tar.gz	5c1d75af1f48e63fb76394a43850d9b458ae12ca0e00f11d8a9239a56074c148	-87.2502	STRICT_A
19		P1MCPUFP__CPUFP500K_0404__00512	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__9e6y__s42__cluster_1_model_1.pdb	0aa945a0fdaeaa6963dfe99559a108cb2f08cf27f1cd6faae88a292ea2a77917	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_9e6y_s42_b5794c2d931e.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_9e6y_s42_b5794c2d931e.tar.gz	f17233a5b6e303f83718e438da9efc1583725ee8121cff1dc2d5b7dce52fb50d	-82.1504	STRICT_A
19		P1MCPUFP__CPUFP500K_0404__00512	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__9e6y__s917__cluster_1_model_1.pdb	2a124141ee91ce540398af57c54e8d2e9f52ad1bffba648fc96f11d3f45c8cd9	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_9e6y_s917_0b5f7f59cf5f.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0404__00512_9e6y_s917_0b5f7f59cf5f.tar.gz	f1c025aaacf3e867f2460f7d2cf8a0b6078b8c21495f7a262db2a6e20c614cf4	-75.98460000000001	STRICT_A
