candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a	motif_type	motif	seq_index_1based	region	pdb_residue	free_residue_sasa_a2	bound_residue_sasa_a2	bound_to_free_sasa_fraction	pvrig_contact_4p5a
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s42.pdb	A	1.000000	1.000000	6293.663273	5358.021268	935.642005	6	471.706723	3	390.872434	2	185.639495	28.552700	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	34.497201	34.497201	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s917.pdb	A	1.000000	1.000000	6226.312385	5292.859505	933.452880	8	509.963279	6	420.352197	2	188.673185	28.306281	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	44.249877	44.249877	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s1931.pdb	A	1.000000	1.000000	6276.494071	5356.514288	919.979783	6	468.949159	3	211.487745	2	195.241522	29.089281	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	56.825652	56.825652	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s3047.pdb	A	1.000000	1.000000	6274.120640	5285.384169	988.736470	5	204.172400	3	378.251086	2	198.813052	30.095283	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	54.739110	54.739110	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s42.pdb	A	1.000000	1.000000	6199.107219	5254.903223	944.203997	6	464.010701	3	400.117513	2	172.685243	27.200245	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	58.896485	58.896485	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s917.pdb	A	1.000000	1.000000	6341.431796	5445.570690	895.861106	9	553.537127	3	397.317830	2	194.644619	28.881291	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	56.751824	56.751824	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s1931.pdb	A	1.000000	1.000000	6252.071309	5283.632815	968.438494	7	240.110063	3	407.429151	3	255.457161	27.437692	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	50.713683	50.713683	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s3047.pdb	A	1.000000	1.000000	6369.879379	5352.317015	1017.562363	6	439.054517	3	400.059268	2	188.471118	29.317443	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	66.889220	66.889220	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s42.pdb	A	1.000000	1.000000	6293.663273	5358.021268	935.642005	6	471.706723	3	390.872434	2	185.639495	28.552700	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	65.198520	65.198520	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s917.pdb	A	1.000000	1.000000	6226.312385	5292.859505	933.452880	8	509.963279	6	420.352197	2	188.673185	28.306281	False	OXIDATION_RESIDUE	M	94	FRAMEWORK	A:101	56.429811	56.429811	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s1931.pdb	A	1.000000	1.000000	6276.494071	5356.514288	919.979783	6	468.949159	3	211.487745	2	195.241522	29.089281	False	ISOMERIZATION	DG	110	CDR3	A:112A	88.607992	56.523284	0.637903	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s3047.pdb	A	1.000000	1.000000	6274.120640	5285.384169	988.736470	5	204.172400	3	378.251086	2	198.813052	30.095283	False	ISOMERIZATION	DG	110	CDR3	A:112A	69.901609	31.492749	0.450530	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s42.pdb	A	1.000000	1.000000	6199.107219	5254.903223	944.203997	6	464.010701	3	400.117513	2	172.685243	27.200245	False	ISOMERIZATION	DG	110	CDR3	A:112A	80.389251	27.694270	0.344502	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s917.pdb	A	1.000000	1.000000	6341.431796	5445.570690	895.861106	9	553.537127	3	397.317830	2	194.644619	28.881291	False	ISOMERIZATION	DG	110	CDR3	A:112A	95.667109	28.459060	0.297480	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s1931.pdb	A	1.000000	1.000000	6252.071309	5283.632815	968.438494	7	240.110063	3	407.429151	3	255.457161	27.437692	False	ISOMERIZATION	DG	110	CDR3	A:112A	77.044670	25.681557	0.333333	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s3047.pdb	A	1.000000	1.000000	6369.879379	5352.317015	1017.562363	6	439.054517	3	400.059268	2	188.471118	29.317443	False	ISOMERIZATION	DG	110	CDR3	A:112A	86.738284	17.063623	0.196725	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s42.pdb	A	1.000000	1.000000	6293.663273	5358.021268	935.642005	6	471.706723	3	390.872434	2	185.639495	28.552700	False	ISOMERIZATION	DG	110	CDR3	A:112A	95.782992	54.093555	0.564751	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s917.pdb	A	1.000000	1.000000	6226.312385	5292.859505	933.452880	8	509.963279	6	420.352197	2	188.673185	28.306281	False	ISOMERIZATION	DG	110	CDR3	A:112A	101.192291	30.609836	0.302492	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s1931.pdb	A	1.000000	1.000000	6276.494071	5356.514288	919.979783	6	468.949159	3	211.487745	2	195.241522	29.089281	False	ISOMERIZATION	DG	111	CDR3	A:112	29.504917	3.428525	0.116202	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s3047.pdb	A	1.000000	1.000000	6274.120640	5285.384169	988.736470	5	204.172400	3	378.251086	2	198.813052	30.095283	False	ISOMERIZATION	DG	111	CDR3	A:112	39.785548	28.844009	0.724987	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s42.pdb	A	1.000000	1.000000	6199.107219	5254.903223	944.203997	6	464.010701	3	400.117513	2	172.685243	27.200245	False	ISOMERIZATION	DG	111	CDR3	A:112	34.894151	10.608467	0.304018	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s917.pdb	A	1.000000	1.000000	6341.431796	5445.570690	895.861106	9	553.537127	3	397.317830	2	194.644619	28.881291	False	ISOMERIZATION	DG	111	CDR3	A:112	55.953378	13.810043	0.246813	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s1931.pdb	A	1.000000	1.000000	6252.071309	5283.632815	968.438494	7	240.110063	3	407.429151	3	255.457161	27.437692	False	ISOMERIZATION	DG	111	CDR3	A:112	57.739143	19.621236	0.339826	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s3047.pdb	A	1.000000	1.000000	6369.879379	5352.317015	1017.562363	6	439.054517	3	400.059268	2	188.471118	29.317443	False	ISOMERIZATION	DG	111	CDR3	A:112	42.311221	24.285684	0.573977	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s42.pdb	A	1.000000	1.000000	6293.663273	5358.021268	935.642005	6	471.706723	3	390.872434	2	185.639495	28.552700	False	ISOMERIZATION	DG	111	CDR3	A:112	53.020869	18.474492	0.348438	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s917.pdb	A	1.000000	1.000000	6226.312385	5292.859505	933.452880	8	509.963279	6	420.352197	2	188.673185	28.306281	False	ISOMERIZATION	DG	111	CDR3	A:112	46.760722	15.045967	0.321765	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s1931.pdb	A	1.000000	1.000000	6276.494071	5356.514288	919.979783	6	468.949159	3	211.487745	2	195.241522	29.089281	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	84.129129	75.259365	0.894570	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s3047.pdb	A	1.000000	1.000000	6274.120640	5285.384169	988.736470	5	204.172400	3	378.251086	2	198.813052	30.095283	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	79.844813	55.438303	0.694326	True
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s42.pdb	A	1.000000	1.000000	6199.107219	5254.903223	944.203997	6	464.010701	3	400.117513	2	172.685243	27.200245	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	75.402371	73.389657	0.973307	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__8x6b__s917.pdb	A	1.000000	1.000000	6341.431796	5445.570690	895.861106	9	553.537127	3	397.317830	2	194.644619	28.881291	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	78.429002	78.429002	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s1931.pdb	A	1.000000	1.000000	6252.071309	5283.632815	968.438494	7	240.110063	3	407.429151	3	255.457161	27.437692	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	77.045130	77.045130	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s3047.pdb	A	1.000000	1.000000	6369.879379	5352.317015	1017.562363	6	439.054517	3	400.059268	2	188.471118	29.317443	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	72.612867	72.612867	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s42.pdb	A	1.000000	1.000000	6293.663273	5358.021268	935.642005	6	471.706723	3	390.872434	2	185.639495	28.552700	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	78.460941	78.460941	1.000000	False
NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	8		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R08__NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD__9e6y__s917.pdb	A	1.000000	1.000000	6226.312385	5292.859505	933.452880	8	509.963279	6	420.352197	2	188.673185	28.306281	False	OXIDATION_RESIDUE	W	117	FRAMEWORK	A:118	85.771888	82.940266	0.966987	False
NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C	9		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R09__NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C__8x6b__s1931.pdb	A	1.000000	1.000000	6337.823300	5436.340859	901.482441	10	486.433148	3	237.035930	2	182.238093	30.249549	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	2.012714	2.012714	1.000000	False
NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C	9		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R09__NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C__8x6b__s3047.pdb	A	1.000000	1.000000	6433.554037	5554.134980	879.419057	10	499.327396	6	475.574715	2	254.438427	25.953070	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	0.000000	0.000000		False
NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C	9		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R09__NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C__8x6b__s42.pdb	A	1.000000	1.000000	6386.167426	5627.798772	758.368654	11	507.828441	3	229.550039	2	182.095088	32.345784	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	0.000000	0.000000		False
NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C	9		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R09__NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C__8x6b__s917.pdb	A	1.000000	1.000000	6357.387087	5504.654896	852.732191	7	310.516798	3	218.472553	2	169.426846	29.975468	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	0.000000	0.000000		False
NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C	9		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R09__NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C__9e6y__s1931.pdb	A	1.000000	1.000000	6451.383748	5477.577571	973.806177	10	441.096468	3	224.071918	2	180.526093	28.801166	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	0.000000	0.000000		False
