candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__8x6b__s3047.pdb	A	1.000000	1.000000	6376.790673	5624.471532	752.319141	9	546.195937	3	319.418836	5	484.546517	32.489257	False
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__8x6b__s42.pdb	A	1.000000	1.000000	6288.421525	5603.032864	685.388661	9	557.044359	3	223.237469	5	466.981935	30.796946	False
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__8x6b__s917.pdb	A	1.000000	1.000000	6386.618371	5628.630917	757.987453	8	527.275319	3	254.870982	5	473.693278	34.873407	False
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__9e6y__s1931.pdb	A	1.000000	1.000000	6390.704138	5696.786450	693.917687	8	499.936007	3	258.136144	5	478.967216	35.153643	False
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__9e6y__s3047.pdb	A	1.000000	1.000000	6333.548368	5676.858428	656.689940	10	684.146329	3	269.731825	7	657.016812	29.043515	False
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__9e6y__s42.pdb	A	1.000000	1.000000	6243.130734	5435.234809	807.895925	10	546.820549	3	248.045579	5	426.585243	34.235714	False
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__9e6y__s917.pdb	A	1.000000	1.000000	6495.818728	5853.688814	642.129915	9	562.285353	3	247.295492	5	479.189222	38.357028	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s1931.pdb	A	1.000000	1.000000	6775.706045	6047.744950	727.961095	19	1211.079297	3	308.646210	1	146.493240	34.246435	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s3047.pdb	A	1.000000	1.000000	6675.365377	5810.130631	865.234745	17	1090.630258	3	323.232332	1	148.748611	31.608419	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s42.pdb	A	1.000000	1.000000	6819.317969	5986.109792	833.208177	19	1164.640296	3	327.226113	1	165.079929	33.712289	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__8x6b__s917.pdb	A	1.000000	1.000000	6768.951558	6024.519511	744.432047	17	1082.481993	3	320.775899	1	166.051184	29.401854	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s1931.pdb	A	1.000000	1.000000	6832.222271	6010.690723	821.531547	17	1127.874132	3	321.441624	1	136.846687	33.499582	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s3047.pdb	A	1.000000	1.000000	6783.659741	5979.527297	804.132444	17	1130.461108	3	301.857689	1	157.677143	34.846452	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s42.pdb	A	1.000000	1.000000	6852.767239	6195.674128	657.093111	17	1090.028580	3	318.578355	1	185.161408	31.547521	False
P1MCPUFP__CPUFP500K_0388__00174	38		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R38__P1MCPUFP__CPUFP500K_0388__00174__9e6y__s917.pdb	A	1.000000	1.000000	6715.394001	6045.579722	669.814278	17	1088.459711	3	315.307957	1	128.927255	30.089053	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s1931.pdb	A	1.000000	1.000000	6301.283583	5614.509019	686.774564	13	749.744438	3	309.871955	1	123.070426	36.659904	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s3047.pdb	A	1.000000	1.000000	6362.474708	5739.180945	623.293763	12	757.943555	3	316.765887	1	118.105139	34.587109	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s42.pdb	A	1.000000	1.000000	6272.196791	5429.314645	842.882146	11	683.062710	3	306.290246	1	123.105193	29.604555	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__8x6b__s917.pdb	A	1.000000	1.000000	6128.623703	5517.506334	611.117368	11	670.679305	3	311.467360	1	124.550116	28.038079	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s1931.pdb	A	1.000000	1.000000	6197.661730	5568.360237	629.301493	13	735.861153	3	320.004052	1	127.213852	26.418989	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s3047.pdb	A	1.000000	1.000000	6256.170961	5528.905582	727.265379	7	442.837120	3	309.649949	1	125.226145	29.578340	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s42.pdb	A	1.000000	1.000000	6145.833955	5465.080839	680.753115	12	701.357020	3	300.447114	1	126.416704	35.149261	False
P1MCPUFP__CPUFP500K_0487__00827	39		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R39__P1MCPUFP__CPUFP500K_0487__00827__9e6y__s917.pdb	A	1.000000	1.000000	6109.376296	5467.536434	641.839862	6	371.452826	3	306.406255	1	122.675465	26.404304	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__8x6b__s1931.pdb	A	1.000000	1.000000	6283.065131	5596.424713	686.640418	11	518.129598	5	385.655045	1	117.856136	35.977992	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__8x6b__s3047.pdb	A	1.000000	1.000000	6320.211008	5668.397009	651.814000	11	483.434980	5	382.822836	1	110.629133	31.776997	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__8x6b__s42.pdb	A	1.000000	1.000000	6253.829407	5493.960077	759.869330	8	398.565231	3	285.702279	2	171.996752	33.413005	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__8x6b__s917.pdb	A	1.000000	1.000000	6408.587758	5590.152272	818.435487	8	402.600712	5	404.854323	1	114.427612	33.563862	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__9e6y__s1931.pdb	A	1.000000	1.000000	6289.914955	5534.480422	755.434532	9	410.242028	5	365.328081	1	113.830709	33.684656	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__9e6y__s3047.pdb	A	1.000000	1.000000	6260.982688	5421.943421	839.039266	11	525.583550	5	383.316024	1	119.641901	33.895105	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__9e6y__s42.pdb	A	1.000000	1.000000	6386.655211	5698.252757	688.402454	8	386.869082	5	369.235217	1	123.499442	30.467358	False
NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	40		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R40__NODE1GEN_136300__9e6y__s917.pdb	A	1.000000	1.000000	6283.371206	5506.064486	777.306719	9	414.208394	5	392.597860	1	119.641901	34.204131	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__8x6b__s1931.pdb	A	1.000000	1.000000	6365.248210	5489.425250	875.822960	13	736.030045	5	372.580783	3	275.807959	34.785613	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__8x6b__s3047.pdb	A	1.000000	1.000000	6323.484464	5426.791464	896.693000	13	728.050379	5	361.914657	2	223.263628	35.036890	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__8x6b__s42.pdb	A	1.000000	1.000000	6301.937976	5378.746459	923.191517	13	680.736863	5	360.926752	2	224.785562	35.317780	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__8x6b__s917.pdb	A	1.000000	1.000000	6329.922383	5361.881510	968.040873	14	685.051128	5	379.289885	2	214.250859	35.317191	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__9e6y__s1931.pdb	A	1.000000	1.000000	6361.948072	5488.857439	873.090633	13	756.869088	5	367.842151	3	268.595658	34.593765	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__9e6y__s3047.pdb	A	1.000000	1.000000	6411.822573	5510.221065	901.601508	10	573.707911	5	360.097665	3	257.802360	34.870437	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__9e6y__s42.pdb	A	1.000000	1.000000	6330.383255	5572.862537	757.520717	16	1031.926919	5	363.198354	2	241.651474	34.801633	False
NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	41		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R41__NODE1GEN_095824__9e6y__s917.pdb	A	1.000000	1.000000	6305.500124	5343.409679	962.090445	13	706.468015	5	371.619163	3	261.151885	34.431443	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__8x6b__s1931.pdb	A	1.000000	1.000000	6118.666467	5342.501696	776.164771	14	798.613524	2	163.014562	2	150.665631	30.851353	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__8x6b__s3047.pdb	A	1.000000	1.000000	6217.192048	5443.219145	773.972903	8	578.133829	2	162.190711	2	128.432664	31.555540	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__8x6b__s42.pdb	A	1.000000	1.000000	6137.076640	5428.036477	709.040162	8	621.387025	3	244.770825	2	123.415499	31.193994	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__8x6b__s917.pdb	A	1.000000	1.000000	6164.487098	5391.175752	773.311346	7	558.028872	2	158.254169	2	128.545845	30.698041	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__9e6y__s1931.pdb	A	1.000000	1.000000	6264.688406	5470.242728	794.445678	9	400.033214	2	155.930564	2	128.067527	32.887496	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__9e6y__s3047.pdb	A	1.000000	1.000000	6136.291283	5363.936447	772.354836	8	591.643159	3	239.778247	2	121.062655	31.380422	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__9e6y__s42.pdb	A	1.000000	1.000000	6234.847003	5539.061618	695.785385	8	605.574028	3	258.136437	2	135.461957	34.419022	False
NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	42		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R42__NODE1GEN_017313__9e6y__s917.pdb	A	1.000000	1.000000	6131.696830	5379.412603	752.284227	8	569.604196	3	236.386605	2	125.344269	28.733456	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__8x6b__s1931.pdb	A	1.000000	1.000000	5998.710029	5255.728268	742.981762	8	360.883691	5	374.451078	2	170.447822	32.551929	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__8x6b__s3047.pdb	A	1.000000	1.000000	6175.981725	5409.682393	766.299333	9	434.177697	5	377.403945	2	166.417451	35.509031	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__8x6b__s42.pdb	A	1.000000	1.000000	6150.990146	5425.209526	725.780620	7	370.318418	5	382.813244	2	162.170018	32.952462	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__8x6b__s917.pdb	A	1.000000	1.000000	6104.219099	5350.133609	754.085491	8	390.667560	3	293.320998	2	153.241193	32.875967	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__9e6y__s1931.pdb	A	1.000000	1.000000	6109.025443	5378.786106	730.239336	9	413.305542	5	391.672828	2	162.614030	33.546446	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__9e6y__s3047.pdb	A	1.000000	1.000000	6110.942924	5570.353724	540.589200	9	424.848801	5	358.554556	2	168.065154	35.518860	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__9e6y__s42.pdb	A	1.000000	1.000000	6112.241428	5274.357053	837.884375	9	444.822879	5	361.432946	2	172.904547	29.782709	False
NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	43		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R43__NODE1GEN_109783__9e6y__s917.pdb	A	1.000000	1.000000	6005.086981	5291.659061	713.427920	15	866.319705	5	383.294138	2	141.051730	32.002168	False
