cluster_id,representative_record_id,member_count,sources_present,max_pairwise_identity,mean_score_v1_1,selected_for_top_200,selection_reason,diversity_notes
C0974,PLDNANO_VHH_01552,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0975,PLDNANO_VHH_01553,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0976,PLDNANO_VHH_01554,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0977,PLDNANO_VHH_01555,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0978,PLDNANO_VHH_01557,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0979,PLDNANO_VHH_01558,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0980,PLDNANO_VHH_01559,2,PLAbDab-nano:SAbDab,0.904,0.930,no,not_selected,greedy_sequence_identity_threshold_0.90
C0981,PLDNANO_VHH_01560,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0982,PLDNANO_VHH_01561,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0983,PLDNANO_VHH_01564,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0984,PLDNANO_VHH_01565,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0985,PLDNANO_VHH_01567,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0986,PLDNANO_VHH_01568,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0987,PLDNANO_VHH_01570,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0988,PLDNANO_VHH_01571,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0989,PLDNANO_VHH_01572,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0990,PLDNANO_VHH_01573,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0991,PLDNANO_VHH_01575,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0992,PLDNANO_VHH_01577,3,PLAbDab-nano:SAbDab,0.976,0.969,no,not_selected,greedy_sequence_identity_threshold_0.90
C0993,PLDNANO_VHH_01578,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0994,PLDNANO_VHH_01579,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0995,PLDNANO_VHH_01580,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0996,PLDNANO_VHH_01582,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0997,PLDNANO_VHH_01584,1,PLAbDab-nano:SAbDab,1.000,0.965,no,not_selected,greedy_sequence_identity_threshold_0.90
C0998,PLDNANO_VHH_01585,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0999,PLDNANO_VHH_01586,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1000,PLDNANO_VHH_01587,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1001,PLDNANO_VHH_01588,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1002,PLDNANO_VHH_01589,2,PLAbDab-nano:SAbDab,0.960,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1003,PLDNANO_VHH_01590,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1004,PLDNANO_VHH_01592,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1005,PLDNANO_VHH_01593,3,PLAbDab-nano:SAbDab,0.992,0.949,no,not_selected,greedy_sequence_identity_threshold_0.90
C1006,PLDNANO_VHH_01596,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1007,PLDNANO_VHH_01597,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1008,PLDNANO_VHH_01598,1,PLAbDab-nano:SAbDab,1.000,0.963,no,not_selected,greedy_sequence_identity_threshold_0.90
C1009,PLDNANO_VHH_01599,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1010,PLDNANO_VHH_01602,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C1011,PLDNANO_VHH_01603,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1012,PLDNANO_VHH_01605,1,PLAbDab-nano:SAbDab,1.000,0.940,no,not_selected,greedy_sequence_identity_threshold_0.90
C1013,PLDNANO_VHH_01606,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1014,PLDNANO_VHH_01608,1,PLAbDab-nano:SAbDab,1.000,0.930,no,not_selected,greedy_sequence_identity_threshold_0.90
C1015,PLDNANO_VHH_01609,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1016,PLDNANO_VHH_01610,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1017,PLDNANO_VHH_01611,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1018,PLDNANO_VHH_01612,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1019,PLDNANO_VHH_01613,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1020,PLDNANO_VHH_01616,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1021,PLDNANO_VHH_01617,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1022,PLDNANO_VHH_01619,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1023,PLDNANO_VHH_01620,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1024,PLDNANO_VHH_01624,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1025,PLDNANO_VHH_01625,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1026,PLDNANO_VHH_01626,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1027,PLDNANO_VHH_01627,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1028,PLDNANO_VHH_01630,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1029,PLDNANO_VHH_01632,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1030,PLDNANO_VHH_01633,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1031,PLDNANO_VHH_01634,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1032,PLDNANO_VHH_01635,2,PLAbDab-nano:SAbDab,0.974,0.965,no,not_selected,greedy_sequence_identity_threshold_0.90
C1033,PLDNANO_VHH_01637,1,PLAbDab-nano:SAbDab,1.000,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C1034,PLDNANO_VHH_01638,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1035,PLDNANO_VHH_01640,2,PLAbDab-nano:SAbDab,0.904,0.940,no,not_selected,greedy_sequence_identity_threshold_0.90
C1036,PLDNANO_VHH_01641,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1037,PLDNANO_VHH_01642,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1038,PLDNANO_VHH_01643,2,PLAbDab-nano:SAbDab,0.992,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1039,PLDNANO_VHH_01645,1,PLAbDab-nano:SAbDab,1.000,0.965,no,not_selected,greedy_sequence_identity_threshold_0.90
C1040,PLDNANO_VHH_01647,1,PLAbDab-nano:SAbDab,1.000,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C1041,PLDNANO_VHH_01648,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1042,PLDNANO_VHH_01649,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1043,PLDNANO_VHH_01651,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1044,PLDNANO_VHH_01652,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1045,PLDNANO_VHH_01653,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1046,PLDNANO_VHH_01655,1,PLAbDab-nano:SAbDab,1.000,0.930,no,not_selected,greedy_sequence_identity_threshold_0.90
C1047,PLDNANO_VHH_01656,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1048,PLDNANO_VHH_01657,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1049,PLDNANO_VHH_01660,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1050,PLDNANO_VHH_01661,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1051,PLDNANO_VHH_01662,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1052,PLDNANO_VHH_01663,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1053,PLDNANO_VHH_01664,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1054,PLDNANO_VHH_01665,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1055,PLDNANO_VHH_01666,2,PLAbDab-nano:SAbDab,0.992,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1056,PLDNANO_VHH_01667,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1057,PLDNANO_VHH_01668,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1058,PLDNANO_VHH_01671,3,PLAbDab-nano:SAbDab,0.992,0.942,no,not_selected,greedy_sequence_identity_threshold_0.90
C1059,PLDNANO_VHH_01672,1,PLAbDab-nano:SAbDab,1.000,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C1060,PLDNANO_VHH_01673,1,PLAbDab-nano:SAbDab,1.000,0.963,no,not_selected,greedy_sequence_identity_threshold_0.90
C1061,PLDNANO_VHH_01674,2,PLAbDab-nano:SAbDab,0.968,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C1062,PLDNANO_VHH_01676,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1063,PLDNANO_VHH_01679,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1064,PLDNANO_VHH_01680,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1065,PLDNANO_VHH_01681,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1066,PLDNANO_VHH_01682,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1067,PLDNANO_VHH_01684,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1068,PLDNANO_VHH_01685,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1069,PLDNANO_VHH_01686,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1070,PLDNANO_VHH_01687,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1071,PLDNANO_VHH_01690,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1072,PLDNANO_VHH_01691,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C1073,PLDNANO_VHH_01692,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1074,PLDNANO_VHH_01693,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1075,PLDNANO_VHH_01694,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1076,PLDNANO_VHH_01695,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1077,PLDNANO_VHH_01696,1,PLAbDab-nano:SAbDab,1.000,0.940,no,not_selected,greedy_sequence_identity_threshold_0.90
C1078,PLDNANO_VHH_01699,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1079,PLDNANO_VHH_01700,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1080,PLDNANO_VHH_01701,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1081,PLDNANO_VHH_01702,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1082,PLDNANO_VHH_01704,1,PLAbDab-nano:SAbDab,1.000,0.930,no,not_selected,greedy_sequence_identity_threshold_0.90
C1083,PLDNANO_VHH_01705,2,PLAbDab-nano:SAbDab,0.992,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1084,PLDNANO_VHH_01706,2,PLAbDab-nano:SAbDab,0.992,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1085,PLDNANO_VHH_01708,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1086,PLDNANO_VHH_01709,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1087,PLDNANO_VHH_01710,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1088,PLDNANO_VHH_01711,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1089,PLDNANO_VHH_01713,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1090,PLDNANO_VHH_01714,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1091,PLDNANO_VHH_01716,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1092,PLDNANO_VHH_01717,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1093,PLDNANO_VHH_01718,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1094,PLDNANO_VHH_01719,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1095,PLDNANO_VHH_01720,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1096,PLDNANO_VHH_01721,1,PLAbDab-nano:SAbDab,1.000,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C1097,PLDNANO_VHH_01723,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1098,PLDNANO_VHH_01724,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1099,PLDNANO_VHH_01725,2,PLAbDab-nano:SAbDab,0.992,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1100,PLDNANO_VHH_01728,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1101,PLDNANO_VHH_01729,2,PLAbDab-nano:SAbDab,0.958,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1102,PLDNANO_VHH_01732,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1103,PLDNANO_VHH_01733,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1104,PLDNANO_VHH_01734,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1105,PLDNANO_VHH_01735,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1106,PLDNANO_VHH_01736,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1107,PLDNANO_VHH_01737,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1108,PLDNANO_VHH_01738,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1109,PLDNANO_VHH_01740,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C1110,PLDNANO_VHH_01741,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1111,PLDNANO_VHH_01742,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1112,PLDNANO_VHH_01743,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1113,PLDNANO_VHH_01744,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1114,PLDNANO_VHH_01745,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1115,PLDNANO_VHH_01748,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1116,PLDNANO_VHH_01750,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1117,PLDNANO_VHH_01751,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1118,PLDNANO_VHH_01752,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1119,PLDNANO_VHH_01753,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1120,PLDNANO_VHH_01756,1,PLAbDab-nano:SAbDab,1.000,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C1121,PLDNANO_VHH_01757,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1122,PLDNANO_VHH_01758,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1123,PLDNANO_VHH_01759,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1124,PLDNANO_VHH_01760,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1125,PLDNANO_VHH_01761,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1126,PLDNANO_VHH_01763,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1127,PLDNANO_VHH_01765,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1128,PLDNANO_VHH_01767,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1129,PLDNANO_VHH_01768,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1130,PLDNANO_VHH_01769,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1131,PLDNANO_VHH_01770,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1132,PLDNANO_VHH_01773,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1133,PLDNANO_VHH_01775,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1134,PLDNANO_VHH_01777,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1135,PLDNANO_VHH_01778,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1136,PLDNANO_VHH_01780,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1137,PLDNANO_VHH_01781,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1138,PLDNANO_VHH_01782,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1139,PLDNANO_VHH_01783,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1140,PLDNANO_VHH_01784,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1141,PLDNANO_VHH_01785,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1142,PLDNANO_VHH_01786,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1143,PLDNANO_VHH_01788,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1144,PLDNANO_VHH_01789,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1145,PLDNANO_VHH_01790,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1146,PLDNANO_VHH_01791,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1147,PLDNANO_VHH_01792,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1148,PLDNANO_VHH_01793,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1149,PLDNANO_VHH_01796,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1150,PLDNANO_VHH_01797,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1151,PLDNANO_VHH_01799,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1152,PLDNANO_VHH_01800,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C1153,PLDNANO_VHH_01801,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1154,PLDNANO_VHH_01802,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1155,PLDNANO_VHH_01803,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1156,PLDNANO_VHH_01804,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1157,PLDNANO_VHH_01805,1,PLAbDab-nano:SAbDab,1.000,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C1158,PLDNANO_VHH_01807,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1159,PLDNANO_VHH_01809,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C1160,PLDNANO_VHH_01810,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1161,PLDNANO_VHH_01811,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C1162,PLDNANO_VHH_01812,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1163,PLDNANO_VHH_01814,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1164,PLDNANO_VHH_01815,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1165,PLDNANO_VHH_01817,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C1166,PLDNANO_VHH_01818,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1167,PLDNANO_VHH_01819,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C1168,PLDNANO_VHH_01821,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1169,PLDNANO_VHH_01823,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C1170,PLDNANO_VHH_01826,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1171,PLDNANO_VHH_01827,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C1172,PLDNANO_VHH_01828,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
