job_id	entity_id	entity_type	control_class	expected_behavior	conformation	seed	state	attempts	selected_model_count	pose_score_model_count	pose_backed_2x2	representative_model	haddock_score	air_energy	native_class	cross_class	representative_pair_label	model_pair_consensus_fraction	model_native_cross_support_agreement_fraction	model_strict_a_fraction	native_hotspot_overlap	cross_hotspot_overlap	native_holdout_overlap	cross_holdout_overlap	native_total_occlusion	cross_total_occlusion	native_cdr3_occlusion	cross_cdr3_occlusion	native_cdr3_fraction	cross_cdr3_fraction	anomaly_flag	anomaly_reason	job_hash
CANDIDATE_V29_GEN__C0065__9C6C7D2630D37B7D_9e6y_s917_8320b3a1f841	V29_GEN__C0065__9C6C7D2630D37B7D	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-77.62559999999999	273.826	A	A	STRICT_A	0.6	1.0	0.4	20	20	10	10	597	606	159	165	0.266332	0.272277	false		8320b3a1f8418a5ca803d61e019dfa0cb548a76383c214ffdccffa741e098541
CANDIDATE_V29_GEN__C0065__A96E96B19E68393F_8x6b_s917_1364d1d05674	V29_GEN__C0065__A96E96B19E68393F	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-71.21199999999999	281.235	A	A	STRICT_A	1.0	1.0	1.0	20	20	10	10	603	588	126	129	0.208955	0.219388	false		1364d1d0567410d7f29a578ccdd45c463df8bc7465a0d70fab286f4037b7e0f7
CANDIDATE_V29_GEN__C0065__A96E96B19E68393F_9e6y_s917_d1eb0d926f57	V29_GEN__C0065__A96E96B19E68393F	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-69.56936999999999	295.789	A	A	STRICT_A	0.7	1.0	0.7	17	17	9	9	638	640	124	127	0.194357	0.198437	false		d1eb0d926f5742410367fc50748cef9698a29b95fc0d08311c9d0681f04dba0e
CANDIDATE_V29_GEN__C0065__C1AB50550578EAE1_8x6b_s917_0dd6bdf486ee	V29_GEN__C0065__C1AB50550578EAE1	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-76.78549999999998	398.054	A	A	STRICT_A	0.5	1.0	0.5	21	21	10	10	622	601	156	155	0.250804	0.257903	false		0dd6bdf486ee642fe7b34ae21caa7bf0649006c22ab9d49d5b2b6fa456b14750
CANDIDATE_V29_GEN__C0065__C1AB50550578EAE1_9e6y_s917_91e3ed089ae4	V29_GEN__C0065__C1AB50550578EAE1	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-77.22749999999999	296.668	A	A	STRICT_A	0.6	1.0	0.6	18	18	9	9	655	647	158	160	0.241221	0.247295	false		91e3ed089ae4ca15d9188780489b22ad00798b6feb4417655f24010c516c6ae7
CANDIDATE_V29_GEN__C0065__CCBABD92C28C5C9A_8x6b_s917_e5c3601e7cc8	V29_GEN__C0065__CCBABD92C28C5C9A	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-57.43090000000001	393.207	A	A	STRICT_A	0.7	1.0	0.7	17	17	8	8	564	550	150	146	0.265957	0.265455	false		e5c3601e7cc8754d3d1b7ab3f0436fcdad25bddb351ab98ee903bc914e647d30
CANDIDATE_V29_GEN__C0065__CCBABD92C28C5C9A_9e6y_s917_6ad8c0710878	V29_GEN__C0065__CCBABD92C28C5C9A	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-55.13880000000001	369.548	A	A	STRICT_A	0.8	1.0	0.8	17	17	8	8	556	558	133	140	0.239209	0.250896	false		6ad8c0710878ed50867daf815c71d61919c9cd70bbcbff70b75d5b289e079de7
CANDIDATE_V29_GEN__C0065__D1C782074159956B_8x6b_s917_78a00e07fe0d	V29_GEN__C0065__D1C782074159956B	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-81.9994	231.297	A	A	STRICT_A	1.0	1.0	1.0	20	20	10	10	640	639	143	144	0.223438	0.225352	false		78a00e07fe0dbc0a85e6e6457c7232bc90d96333e33b282d087ecaccda29ed53
CANDIDATE_V29_GEN__C0065__D1C782074159956B_9e6y_s917_4e03ac3349e6	V29_GEN__C0065__D1C782074159956B	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-76.8658	242.046	A	A	STRICT_A	0.9	1.0	0.9	17	17	9	9	703	706	168	165	0.238976	0.233711	false		4e03ac3349e6f46f539969f6ddcce3f9e3a356e12bf47b4e494488188d696d7b
CANDIDATE_V29_GEN__C0065__EA2F9FEE201D9450_8x6b_s917_75815d932c98	V29_GEN__C0065__EA2F9FEE201D9450	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-61.0821	294.808	B	B	SUPPORTED_AB	0.7	1.0	0.2	10	10	6	6	320	331	121	121	0.378125	0.365559	false		75815d932c98f57b0ae1869619854b821a805d05184b38ebbfadca6ea1336f19
CANDIDATE_V29_GEN__C0065__EA2F9FEE201D9450_9e6y_s917_575d01429cf3	V29_GEN__C0065__EA2F9FEE201D9450	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-67.0153	198.716	B	B	SUPPORTED_AB	0.7	0.9	0.1	19	19	8	8	586	581	96	91	0.163823	0.156627	false		575d01429cf3fe5a15fc0635d4d066489e5b9f1acef62e15bef8b668c76a760d
CANDIDATE_V29_GEN__C0065__EE71A73657E221DB_8x6b_s917_7de59dbcc099	V29_GEN__C0065__EE71A73657E221DB	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-68.5541	319.554	A	A	STRICT_A	0.6	1.0	0.6	20	20	10	10	625	622	131	132	0.2096	0.212219	false		7de59dbcc09941bb01efaacdf79b84959e5c86840c59ca70a44bd04090733805
CANDIDATE_V29_GEN__C0065__EE71A73657E221DB_9e6y_s917_e9d66733625b	V29_GEN__C0065__EE71A73657E221DB	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-86.98620000000001	234.758	A	A	STRICT_A	0.9	1.0	0.9	19	19	9	9	616	615	130	134	0.211039	0.217886	false		e9d66733625ba4425da463eda8382a4a7bc553a2de715f9addd8cdc90e2fcaeb
CANDIDATE_V29_GEN__C0065__F846ABB3581F203B_8x6b_s917_c40ac2871cd6	V29_GEN__C0065__F846ABB3581F203B	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-69.6066	248.957	A	A	STRICT_A	0.9	1.0	0.9	20	20	10	10	608	598	134	129	0.220395	0.215719	false		c40ac2871cd67b3d13a0de78806ad076c93d394235cc8851c48bdcb4dadbc72b
CANDIDATE_V29_GEN__C0065__F846ABB3581F203B_9e6y_s917_3693eba9a669	V29_GEN__C0065__F846ABB3581F203B	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-83.00701000000001	243.21	A	A	STRICT_A	1.0	1.0	1.0	18	18	8	8	703	698	167	171	0.237553	0.244986	false		3693eba9a6694557affc8ef0ea5484da75fc473d2220d56b8778da132ac2f2f1
CANDIDATE_V29_GEN__C0065__FEBA00C4ACD769CB_8x6b_s917_1444d6661962	V29_GEN__C0065__FEBA00C4ACD769CB	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-79.29535999999999	285.983	A	A	STRICT_A	0.6	1.0	0.6	20	20	10	10	615	598	129	127	0.209756	0.212375	false		1444d6661962d44d3bb043abae68b0ed68ecf4772e3dcca4f556693d491b8897
CANDIDATE_V29_GEN__C0065__FEBA00C4ACD769CB_9e6y_s917_dda3aba72c3b	V29_GEN__C0065__FEBA00C4ACD769CB	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-69.28965	271.357	A	A	STRICT_A	0.7	1.0	0.7	20	20	10	10	627	616	135	136	0.215311	0.220779	false		dda3aba72c3b68fab5412dfcc35186501f9d52b7c786f835a842be0e8bd27ea5
CANDIDATE_V29_GEN__C0072__048C7EDF80456E63_8x6b_s917_a5f95e5a94be	V29_GEN__C0072__048C7EDF80456E63	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-77.14653	311.838	A	A	STRICT_A	0.9	1.0	0.9	20	20	10	10	733	728	184	177	0.251023	0.243132	false		a5f95e5a94be8413b7566977663b2750b9ebf1bb0efee67448f9b53a0e10344f
CANDIDATE_V29_GEN__C0072__048C7EDF80456E63_9e6y_s917_245a2ed986c3	V29_GEN__C0072__048C7EDF80456E63	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-43.952890000000004	368.839	A	A	STRICT_A	0.8	1.0	0.8	19	19	9	9	522	526	108	117	0.206897	0.222433	false		245a2ed986c3df764235bd2fd0aa404d4eae6b1e6eaee385feb07bb20f48e93f
CANDIDATE_V29_GEN__C0072__1C84A205FC7E1E22_8x6b_s917_28a8ab7f962a	V29_GEN__C0072__1C84A205FC7E1E22	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-87.8004	232.775	B	B	SUPPORTED_AB	0.6	1.0	0.3	17	17	8	8	499	509	101	95	0.202405	0.18664	false		28a8ab7f962a1b7ca0290feb0c4307705fe963228fb99044c72c63ebf86a7b2d
CANDIDATE_V29_GEN__C0072__1C84A205FC7E1E22_9e6y_s917_978fd01ad334	V29_GEN__C0072__1C84A205FC7E1E22	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-77.74199999999999	280.498	B	B	SUPPORTED_AB	0.6	1.0	0.4	18	18	9	9	528	526	99	87	0.1875	0.165399	false		978fd01ad334ce591952749fed808f86460ce2219a5f7aa1a01c30e8950a86cb
CANDIDATE_V29_GEN__C0072__1CE538C83A97EA73_8x6b_s917_56b7e2d6d379	V29_GEN__C0072__1CE538C83A97EA73	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-63.48134000000001	300.273	A	A	STRICT_A	0.7	1.0	0.7	20	20	9	9	677	670	142	143	0.209749	0.213433	false		56b7e2d6d37950f2e06137d06fe52c2366732e93744628f08201e97acca90782
CANDIDATE_V29_GEN__C0072__1CE538C83A97EA73_9e6y_s917_2dd2d476763d	V29_GEN__C0072__1CE538C83A97EA73	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-92.14032	219.119	B	B	SUPPORTED_AB	0.5	1.0	0.5	16	16	8	8	298	328	124	127	0.416107	0.387195	false		2dd2d476763d04743d0f01124ef94598e82fd5b41befebf3d000732be6e618f5
CANDIDATE_V29_GEN__C0072__47F2BF621ED5A0F7_8x6b_s917_40c68be2ea33	V29_GEN__C0072__47F2BF621ED5A0F7	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-49.787600000000005	333.888	A	A	STRICT_A	0.8	1.0	0.8	20	20	10	10	771	745	185	174	0.239948	0.233557	false		40c68be2ea336b8b0ef74f022928549c1f8a350a36a2680e2ecc7d4f43d8d6ce
CANDIDATE_V29_GEN__C0072__47F2BF621ED5A0F7_9e6y_s917_3b4c557b970d	V29_GEN__C0072__47F2BF621ED5A0F7	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-66.49862999999999	274.023	A	A	STRICT_A	0.9	1.0	0.9	19	19	9	9	574	594	146	153	0.254355	0.257576	false		3b4c557b970d7f34efa5460eed20c8efb2dbe2417ac866b7d39c253ddba1961b
CANDIDATE_V29_GEN__C0072__58A1D1F8F85C1823_8x6b_s917_bb769d832ee8	V29_GEN__C0072__58A1D1F8F85C1823	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-64.11586	376.083	B	B	SUPPORTED_AB	0.6	1.0	0.6	18	18	8	8	448	440	128	125	0.285714	0.284091	false		bb769d832ee84efd755865561196534473e0bab6dd8a06b7a20975fc5d448aac
CANDIDATE_V29_GEN__C0072__58A1D1F8F85C1823_9e6y_s917_b0b510106cf3	V29_GEN__C0072__58A1D1F8F85C1823	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-67.2317	349.149	A	A	STRICT_A	0.8	1.0	0.8	15	15	8	8	615	621	150	154	0.243902	0.247987	false		b0b510106cf3795982fb1affed23544bac1f75134d75648d36c722d9527ba749
CANDIDATE_V29_GEN__C0072__7546A9284BA8D2B6_8x6b_s917_2103f0b089bd	V29_GEN__C0072__7546A9284BA8D2B6	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-60.52436	349.946	B	B	SUPPORTED_AB	0.7	1.0	0.7	18	18	9	9	481	470	114	108	0.237006	0.229787	false		2103f0b089bdfc641fdd787af78a4a9f1d8e002b6551ef83a4f27e14af0e3b14
CANDIDATE_V29_GEN__C0072__7546A9284BA8D2B6_9e6y_s917_1ef43e4c9efb	V29_GEN__C0072__7546A9284BA8D2B6	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-62.312349999999995	237.852	A	A	STRICT_A	0.9	1.0	0.9	15	15	8	8	547	554	169	176	0.308958	0.31769	false		1ef43e4c9efb37881cc42accd1b1e7abb930e66fde86d9a51522f36af5633206
CANDIDATE_V29_GEN__C0072__A4A5D6D8D03E779A_8x6b_s917_44f103674dc9	V29_GEN__C0072__A4A5D6D8D03E779A	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-59.87620000000001	265.542	A	A	STRICT_A	0.6	1.0	0.3	16	16	8	8	643	634	141	125	0.219285	0.197161	false		44f103674dc96a9dd62d05a4d3120ecbb0174b6e460b6a65ffef8b87ecdd12d1
CANDIDATE_V29_GEN__C0072__A4A5D6D8D03E779A_9e6y_s917_dc4d5555d22a	V29_GEN__C0072__A4A5D6D8D03E779A	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-61.39648000000001	309.414	B	B	SUPPORTED_AB	0.6	1.0	0.6	18	18	9	9	456	445	116	120	0.254386	0.269663	false		dc4d5555d22a3f43c6f9441e5c36742eca371ad408fedd43576f64c0a26aea0c
CANDIDATE_V29_GEN__C0072__C16E6F104D59CB97_8x6b_s917_6d159e25649e	V29_GEN__C0072__C16E6F104D59CB97	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-72.9739	285.373	A	A	STRICT_A	0.7	1.0	0.7	21	21	10	10	580	568	145	142	0.25	0.25	false		6d159e25649e77b2b8a3e8f832eaeb65a10f15f5aae9028b148917eb2661914c
CANDIDATE_V29_GEN__C0072__C16E6F104D59CB97_9e6y_s917_ed801957058b	V29_GEN__C0072__C16E6F104D59CB97	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-61.88429999999999	327.22	A	A	STRICT_A	0.6	1.0	0.6	22	22	11	11	569	567	146	151	0.256591	0.266314	false		ed801957058bf35ff5e36bc0ac75cace67500441896d6da2424035059bc2d6ab
CANDIDATE_V29_GEN__C0072__C4B9461B3B7FBB42_8x6b_s917_6efb3cee571d	V29_GEN__C0072__C4B9461B3B7FBB42	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-64.59333000000001	328.547	B	B	SUPPORTED_AB	0.5	1.0	0.5	17	17	9	9	495	487	135	123	0.272727	0.252567	false		6efb3cee571d49087eef428f29e59f4712679b4f4958d67f34e9aa719aaae0be
CANDIDATE_V29_GEN__C0072__C4B9461B3B7FBB42_9e6y_s917_762a94179edd	V29_GEN__C0072__C4B9461B3B7FBB42	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-62.70825000000002	295.535	B	B	SUPPORTED_AB	0.5	1.0	0.5	15	15	8	8	448	447	108	109	0.241071	0.243848	false		762a94179edd1d7865c22f18d3891736ec7187d996e7ede98eaab0ec503dd8da
CANDIDATE_V29_GEN__C0072__E5A3C19F43FBA67F_8x6b_s917_17610836b550	V29_GEN__C0072__E5A3C19F43FBA67F	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-77.0353	299.126	A	A	STRICT_A	0.8	1.0	0.8	20	20	10	10	792	793	157	148	0.198232	0.186633	false		17610836b5505198965dce431356555ff01a0878b6b6be0ac50d2bf14452f4be
CANDIDATE_V29_GEN__C0072__E5A3C19F43FBA67F_9e6y_s917_eb05a32e38af	V29_GEN__C0072__E5A3C19F43FBA67F	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-56.421049999999994	307.008	A	A	STRICT_A	0.8	1.0	0.8	17	17	8	8	573	603	172	178	0.300175	0.295191	false		eb05a32e38af144fe7a43a985442ff5b813192aa9e14b363f2d6d7f53d5be4c6
CANDIDATE_V29_GEN__C0072__EEBD8E24E95BCC9D_8x6b_s917_78f8cd662c7b	V29_GEN__C0072__EEBD8E24E95BCC9D	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-50.09506	323.552	A	A	STRICT_A	0.7	1.0	0.7	17	17	8	8	553	543	154	145	0.278481	0.267035	false		78f8cd662c7bee47a43c11ffbce93e75c2a9605fcf9743afc4f3150b1ee7b212
CANDIDATE_V29_GEN__C0072__EEBD8E24E95BCC9D_9e6y_s917_4e473b6dad1d	V29_GEN__C0072__EEBD8E24E95BCC9D	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-42.52572	399.738	A	A	STRICT_A	0.7	1.0	0.7	16	16	7	7	766	795	176	188	0.229765	0.236478	false		4e473b6dad1df63ad8bc34e706eda34d7bbc4e65e7f1696116c9d1b8d5cba5ba
CANDIDATE_V29_GEN__C0074__063BA0560D080904_8x6b_s917_376d2ea55e8c	V29_GEN__C0074__063BA0560D080904	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-67.9583	277.582	B	B	SUPPORTED_AB	0.6	1.0	0.6	18	18	8	8	439	463	116	113	0.264237	0.24406	false		376d2ea55e8c770998a227fe66c4c152064f996ceb304c6f01346a2a8bb7d276
CANDIDATE_V29_GEN__C0074__063BA0560D080904_9e6y_s917_c351c307a4eb	V29_GEN__C0074__063BA0560D080904	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-53.258199999999995	289.912	A	A	STRICT_A	0.9	1.0	0.9	16	16	8	8	658	656	171	185	0.259878	0.282012	false		c351c307a4eba182b855412daf4741962693b69e7d8e5c1494ca0639db901165
CANDIDATE_V29_GEN__C0074__15CC1F7E685F5E68_8x6b_s917_74d3752f7df4	V29_GEN__C0074__15CC1F7E685F5E68	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-56.304249999999996	360.725	B	B	SUPPORTED_AB	0.6	1.0	0.6	19	19	10	10	483	496	172	173	0.356108	0.34879	false		74d3752f7df46d87ba6f0890c987b5518e3b51e843d535186c178b088c638ba4
CANDIDATE_V29_GEN__C0074__15CC1F7E685F5E68_9e6y_s917_818b9a3a7d8f	V29_GEN__C0074__15CC1F7E685F5E68	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-59.761599999999994	353.556	A	A	STRICT_A	0.5	1.0	0.4	18	18	8	8	766	760	151	161	0.197128	0.211842	false		818b9a3a7d8f66a954bef01fb9f52bae39dbee231e13c93176b97837a6d2da37
CANDIDATE_V29_GEN__C0074__2586AE7DA51975C5_8x6b_s917_2a0769c8fe2c	V29_GEN__C0074__2586AE7DA51975C5	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-65.8613	227.31	A	A	STRICT_A	0.5	1.0	0.5	16	16	7	7	793	815	143	146	0.180328	0.179141	false		2a0769c8fe2cd5162b3d9b989bbb73cf58571ba91c4cc2911c3cd35c36c15608
CANDIDATE_V29_GEN__C0074__2586AE7DA51975C5_9e6y_s917_d6074c228d6f	V29_GEN__C0074__2586AE7DA51975C5	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-62.76220000000001	312.073	A	A	STRICT_A	0.7	1.0	0.3	15	15	6	6	837	812	154	150	0.18399	0.184729	false		d6074c228d6f6d59779f3b38d4bac33c64a5e8faaf2291778df39126f4c22933
CANDIDATE_V29_GEN__C0074__2870661C73F4677B_8x6b_s917_2720adc896a4	V29_GEN__C0074__2870661C73F4677B	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-82.71130000000001	275.767	A	A	STRICT_A	0.9	1.0	0.9	19	19	9	9	562	563	148	154	0.263345	0.273535	false		2720adc896a4ab2917e85257b1cf91e6ea7c783b96eb2725adb264bc09775e16
CANDIDATE_V29_GEN__C0074__2870661C73F4677B_9e6y_s917_89b6243327a5	V29_GEN__C0074__2870661C73F4677B	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-82.4178	377.84	A	A	STRICT_A	0.5	1.0	0.4	19	19	9	9	555	565	144	146	0.259459	0.258407	false		89b6243327a568d46cafa29f8eac5e2cac74bc22606930148d33b46c20109e69
CANDIDATE_V29_GEN__C0074__47554F45BDF12748_8x6b_s917_6828cea8a05f	V29_GEN__C0074__47554F45BDF12748	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-44.397104	343.138	A	A	STRICT_A	0.8	1.0	0.2	18	18	9	9	544	537	191	188	0.351103	0.350093	false		6828cea8a05fd52a4b30b50dad113f599b681d911fc873e40e87152eade7b8d7
CANDIDATE_V29_GEN__C0074__47554F45BDF12748_9e6y_s917_501ea0014da7	V29_GEN__C0074__47554F45BDF12748	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-55.007180000000005	317.154	B	B	SUPPORTED_AB	0.7	1.0	0.2	12	12	7	7	312	314	134	136	0.429487	0.433121	false		501ea0014da797d94707f19645a893667dcaa730bf2eaa578536845716ff34b3
CANDIDATE_V29_GEN__C0074__4A55B8A4CC9626BC_8x6b_s917_83e23e5bc895	V29_GEN__C0074__4A55B8A4CC9626BC	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-69.8878	170.685	A	A	STRICT_A	0.9	1.0	0.9	17	17	9	9	594	613	152	156	0.255892	0.254486	false		83e23e5bc89503fa994218a0a6ad9a9078ea951810c678289b795c946080fcdb
CANDIDATE_V29_GEN__C0074__4A55B8A4CC9626BC_9e6y_s917_e0239aa2cfa8	V29_GEN__C0074__4A55B8A4CC9626BC	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-90.18270000000001	225.889	A	A	STRICT_A	0.9	1.0	0.9	19	19	9	9	614	618	144	145	0.234528	0.234628	false		e0239aa2cfa834da534ed9fc422e685c65c87e135fccfe4251829502c6bda07b
CANDIDATE_V29_GEN__C0074__4C933F96E20A8F60_8x6b_s917_3f8376975949	V29_GEN__C0074__4C933F96E20A8F60	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-61.34134	321.644	B	B	SUPPORTED_AB	0.5	1.0	0.5	11	11	5	5	773	752	127	118	0.164295	0.156915	false		3f83769759495c495415dc4c7c09fa61f46558c355c424b21eb5ee5b04db26d1
CANDIDATE_V29_GEN__C0074__4C933F96E20A8F60_9e6y_s917_77d4850beb77	V29_GEN__C0074__4C933F96E20A8F60	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-72.71545	301.234	A	A	STRICT_A	0.7	1.0	0.7	16	16	7	7	674	685	194	196	0.287834	0.286131	false		77d4850beb77032f313f2adfe4fefc083cdddb8ffb289ea2c85451f0501f3623
CANDIDATE_V29_GEN__C0074__5C64C60A18198739_8x6b_s917_45f9d7197c86	V29_GEN__C0074__5C64C60A18198739	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-65.19348	281.397	B	B	SUPPORTED_AB	0.5	1.0	0.0	15	15	7	7	696	691	100	89	0.143678	0.128799	false		45f9d7197c8627dcdf2b44491c4e31bfb3af7fac503b07c9f0d84939566af47a
CANDIDATE_V29_GEN__C0074__5C64C60A18198739_9e6y_s917_15a96c2206c2	V29_GEN__C0074__5C64C60A18198739	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-49.57138	284.622	B	B	SUPPORTED_AB	0.5	0.9	0.0	10	10	4	4	210	215	124	125	0.590476	0.581395	false		15a96c2206c2b7c923a472b10b4bdf152811bb833f0e2bfefc633a610fdd2e5d
CANDIDATE_V29_GEN__C0074__6E94B5514F9D0496_8x6b_s917_308e4933f963	V29_GEN__C0074__6E94B5514F9D0496	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	9	9	true	cluster_1_model_1.pdb.gz	-103.07057999999999	184.758	B	B	SUPPORTED_AB	0.777778	1.0	0.111111	14	14	8	8	732	732	97	86	0.132514	0.117486	false		308e4933f963f75413f53dfda99490d2e391a8df8b073bda486fe4400433e7b8
CANDIDATE_V29_GEN__C0074__6E94B5514F9D0496_9e6y_s917_1168f6511fea	V29_GEN__C0074__6E94B5514F9D0496	candidate		CANDIDATE_UNKNOWN	9e6y	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-88.96202	121.144	B	B	SUPPORTED_AB	0.6	1.0	0.4	13	13	6	6	236	259	102	109	0.432203	0.420849	false		1168f6511fea123299f9dcbb31536d635b01fcc2f026a541e7796ae45a0a6e6b
CANDIDATE_V29_GEN__C0074__797681BB171D4E63_8x6b_s917_150c80d04737	V29_GEN__C0074__797681BB171D4E63	candidate		CANDIDATE_UNKNOWN	8x6b	917	SUCCESS	1	10	10	true	cluster_1_model_1.pdb.gz	-70.6712	314.025	A	A	STRICT_A	0.8	1.0	0.8	20	20	10	10	655	637	170	168	0.259542	0.263736	false		150c80d047372140b5d6cb7182f71aac04866a736908ce9367a631ed41b2bea6
