entity_id	seed	8x6b_job_id	8x6b_job_hash	8x6b_state	8x6b_native_class	8x6b_cross_class	8x6b_pair_label	8x6b_pair_support_ordinal	8x6b_haddock_score	8x6b_selected_model_count	8x6b_pose_score_model_count	8x6b_model_pair_consensus_fraction	8x6b_model_native_cross_support_agreement_fraction	8x6b_error	9e6y_job_id	9e6y_job_hash	9e6y_state	9e6y_native_class	9e6y_cross_class	9e6y_pair_label	9e6y_pair_support_ordinal	9e6y_haddock_score	9e6y_selected_model_count	9e6y_pose_score_model_count	9e6y_model_pair_consensus_fraction	9e6y_model_native_cross_support_agreement_fraction	9e6y_error	dual_state	dual_exact_min_pair_label	dual_exact_min_pair_support_ordinal	technical_failure_reason
V29_GEN__C0106__AC19D348F37524F0	917	CANDIDATE_V29_GEN__C0106__AC19D348F37524F0_8x6b_s917_6acebeec9df8	6acebeec9df8daad1e63048779d0afe74d34b65f69f6e80e9c885aa43a28546a	SUCCESS	A	B	SUPPORTED_AB	1	-58.2916	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0106__AC19D348F37524F0_9e6y_s917_192b8fd7588e	192b8fd7588e9c153cccb1667ca3dbf84618028090ddf6a9b999b04deb7f2e3f	SUCCESS	B	B	SUPPORTED_AB	1	-69.29419999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__AC539FCFF986DC60	917	CANDIDATE_V29_GEN__C0106__AC539FCFF986DC60_8x6b_s917_0aad5bc79a3a	0aad5bc79a3a83339f1f9873e5eb8d75cc70f032ba176d75ad0dfc7f87098c77	SUCCESS	B	B	SUPPORTED_AB	1	-60.834860000000006	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0106__AC539FCFF986DC60_9e6y_s917_725d5e5b0753	725d5e5b0753e2f565fdbbdb590b683f4505da04721c099617064761f91d6432	SUCCESS	B	A	SUPPORTED_AB	1	-65.11067000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__BC035C2A45E15A91	917	CANDIDATE_V29_GEN__C0106__BC035C2A45E15A91_8x6b_s917_413d71bbe170	413d71bbe170d74d20b351a6041add4984849967025e368c18c8389c15933611	SUCCESS	B	B	SUPPORTED_AB	1	-72.78243	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0106__BC035C2A45E15A91_9e6y_s917_c13f44bf5619	c13f44bf561904ff352df83f794f945020aeaf919e5d1f6a528bfa6d98c4cfdd	SUCCESS	B	B	SUPPORTED_AB	1	-48.82476	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__BE1849F2894ED736	917	CANDIDATE_V29_GEN__C0106__BE1849F2894ED736_8x6b_s917_7645b8d8b4a3	7645b8d8b4a34e5c3d8098b614ab0ac27de83643c969b07b3b5ed1df2e4396ac	SUCCESS	A	A	STRICT_A	2	-67.94377	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0106__BE1849F2894ED736_9e6y_s917_144f7c0d5af8	144f7c0d5af8b93fc20e81630aa504098bb2846c7f175a2424f00f400595f75d	SUCCESS	A	A	STRICT_A	2	-70.88512	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0106__C821F8A64FDD09DE	917	CANDIDATE_V29_GEN__C0106__C821F8A64FDD09DE_8x6b_s917_2fb0acb9bfd8	2fb0acb9bfd8904a65ff941a9a1bfb4318733dc4461d1f68197e8f06a353ec82	SUCCESS	A	A	STRICT_A	2	-97.84030000000001	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0106__C821F8A64FDD09DE_9e6y_s917_c19fb1fb8c2a	c19fb1fb8c2a5d6b985e0eeccaba99e488e15ce0dd04e06702707c978d48931e	SUCCESS	B	B	SUPPORTED_AB	1	-79.1143	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__CBE8D6D64D37A64A	917	CANDIDATE_V29_GEN__C0106__CBE8D6D64D37A64A_8x6b_s917_51ef13e87b43	51ef13e87b43d6207fe474c1b58c9dcf4b22f562464005d941da588b961d17d5	SUCCESS	A	A	STRICT_A	2	-73.10829999999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0106__CBE8D6D64D37A64A_9e6y_s917_c77ce2901085	c77ce2901085eb9ddc8c2a154574033fec6529f901d67a93536140e5498a1c03	SUCCESS	A	A	STRICT_A	2	-52.28044	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0106__CCDB48BEA80021A3	917	CANDIDATE_V29_GEN__C0106__CCDB48BEA80021A3_8x6b_s917_ec4bce27a936	ec4bce27a9364d49f823b5e0fd6268ee9a9fffaf6e8d664fb35e0e35dd744331	SUCCESS	B	B	SUPPORTED_AB	1	-54.73186799999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0106__CCDB48BEA80021A3_9e6y_s917_abd813e8e5dd	abd813e8e5dd05c474ef6ae10a571f05b8436b7164d2970b46dc2b76b4382b0a	SUCCESS	B	B	SUPPORTED_AB	1	-55.178259999999995	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__CF463AA0CE194C0B	917	CANDIDATE_V29_GEN__C0106__CF463AA0CE194C0B_8x6b_s917_62414217f195	62414217f195268ad974ffe7906a4ec4cd180dd616151c71850aba34e33d900c	SUCCESS	B	B	SUPPORTED_AB	1	-59.84578	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0106__CF463AA0CE194C0B_9e6y_s917_981b5e74e770	981b5e74e7707d4c09db2052768697f504b60aab783b1ec3281dfcde87abf512	SUCCESS	B	B	SUPPORTED_AB	1	-81.65703	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__D055E47107739374	917	CANDIDATE_V29_GEN__C0106__D055E47107739374_8x6b_s917_72096f4bd1a4	72096f4bd1a423c5bf49c5defa9c9f0e5122070f1185672f76bcde879a9e9508	SUCCESS	B	B	SUPPORTED_AB	1	-79.32240000000002	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0106__D055E47107739374_9e6y_s917_5067509f0ff6	5067509f0ff6a5d4f05fdd6ad0ec25acee981d8aa20ea5b5f2aa635a8d3ef2c2	SUCCESS	B	A	SUPPORTED_AB	1	-70.4737	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__D2119424C2098B37	917	CANDIDATE_V29_GEN__C0106__D2119424C2098B37_8x6b_s917_2ba321e03d91	2ba321e03d91a266b69768980651c84d7fd69871280797a511168f7a4e70f100	SUCCESS	A	A	STRICT_A	2	-78.92388999999999	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0106__D2119424C2098B37_9e6y_s917_eadf0611d2c1	eadf0611d2c104c51cbdde5a9ea9f7283190d1dd83b2524067d8833d2c14c6df	SUCCESS	A	A	STRICT_A	2	-47.91562000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0106__DF20E99DA70AFAA3	917	CANDIDATE_V29_GEN__C0106__DF20E99DA70AFAA3_8x6b_s917_96bb3b7a8cc6	96bb3b7a8cc652ee267a0e81050bf8540098e76830c5e4ef1ed4df22072cc172	SUCCESS	B	B	SUPPORTED_AB	1	-80.37685	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0106__DF20E99DA70AFAA3_9e6y_s917_84069328be1a	84069328be1a063d7b526025330d66f816eae5f1ee15da9d30059853ac9606a8	SUCCESS	A	A	STRICT_A	2	-78.48975000000003	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__E21032562D14C01F	917	CANDIDATE_V29_GEN__C0106__E21032562D14C01F_8x6b_s917_af5d56eeea12	af5d56eeea12ae4118c5ea68edd379d6efc48101ada40281fadd124442984dab	SUCCESS	B	B	SUPPORTED_AB	1	-59.9961	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0106__E21032562D14C01F_9e6y_s917_8f3d33b14af1	8f3d33b14af1a27528bc6e4e98739b5f986ae8c04c32a99a2b29eb29f057f7fd	SUCCESS	B	B	SUPPORTED_AB	1	-69.93586	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__EF1149F307BABBFC	917	CANDIDATE_V29_GEN__C0106__EF1149F307BABBFC_8x6b_s917_158f8127ed93	158f8127ed93c2268ae732f7e85998893603a2091efd3f94def448dcd62f08e8	SUCCESS	A	A	STRICT_A	2	-77.7298	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0106__EF1149F307BABBFC_9e6y_s917_817bd81d5db8	817bd81d5db813d36e0e9f052083e8c7622f890ac150d07386145036bc33d31d	SUCCESS	A	A	STRICT_A	2	-75.6742	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0106__F061EBC6E01CB270	917	CANDIDATE_V29_GEN__C0106__F061EBC6E01CB270_8x6b_s917_1491e89a1ea1	1491e89a1ea14d177567d29b0da8d389355980c8b2aed6daee361ff77545d388	SUCCESS	A	A	STRICT_A	2	-54.551179999999995	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0106__F061EBC6E01CB270_9e6y_s917_674b4b4cc0ff	674b4b4cc0ff016976398a755891ae28b50d6d88a4fe744893f61437bfa2f4c3	SUCCESS	A	A	STRICT_A	2	-63.56864	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0106__F189391DCED124F8	917	CANDIDATE_V29_GEN__C0106__F189391DCED124F8_8x6b_s917_5d1409b0b696	5d1409b0b69621898959559a8fd2c1400d3a0760d887de21c8c9512e99aa68c5	SUCCESS	B	B	SUPPORTED_AB	1	-63.2336	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0106__F189391DCED124F8_9e6y_s917_30c097af5787	30c097af57879200e762a15a5fba8b49626d5fb33ec91647281a8671bb179e93	SUCCESS	B	B	SUPPORTED_AB	1	-69.21620000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0106__F627BE73BC1E99BD	917	CANDIDATE_V29_GEN__C0106__F627BE73BC1E99BD_8x6b_s917_3f0b1c0d49af	3f0b1c0d49af49ca73a2c7d3a602f1747ab1358646f0d39d09828f94b0656b33	SUCCESS	A	A	STRICT_A	2	-73.83510000000001	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0106__F627BE73BC1E99BD_9e6y_s917_d0451ea3e41b	d0451ea3e41b51d33d3e21cdd5880108a1a3cd1a270e18fa50d916487ed93d93	SUCCESS	B	A	SUPPORTED_AB	1	-61.976499999999994	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__00163FEC4C6E561E	917	CANDIDATE_V29_GEN__C0107__00163FEC4C6E561E_8x6b_s917_4cda44dbaddc	4cda44dbaddc69e7db3ded75e6cbe8bc3aad0b6a221031c6248d93ca5c37f186	SUCCESS	A	A	STRICT_A	2	-92.52655999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__00163FEC4C6E561E_9e6y_s917_25309ded9883	25309ded9883700791f2f262f1eb0016ad0e1e28251de0250409c91bc08b1997	SUCCESS	B	B	SUPPORTED_AB	1	-75.39689999999999	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__031A715D057F5A1A	917	CANDIDATE_V29_GEN__C0107__031A715D057F5A1A_8x6b_s917_0ca52de0135b	0ca52de0135bc870213258dbad9132129e67b8d35fcdd796ad651a66a9acf8ac	SUCCESS	A	A	STRICT_A	2	-69.9613	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0107__031A715D057F5A1A_9e6y_s917_5ddc6c7b533e	5ddc6c7b533e162838e8e4cee15d200c38413262f8992b1aaf2838587edeb6e5	SUCCESS	A	A	STRICT_A	2	-73.00042	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__248573FADABEC7B1	917	CANDIDATE_V29_GEN__C0107__248573FADABEC7B1_8x6b_s917_95435a87fb2f	95435a87fb2fe5273faecc843031f29dacf70e0991445e24cf0c990b63d292b6	SUCCESS	B	B	SUPPORTED_AB	1	-92.6781	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0107__248573FADABEC7B1_9e6y_s917_1101df499ebc	1101df499ebc4d6ef09e48ddd41ac19009e5ba40814fef1ca8f0f1023f0251fe	SUCCESS	A	A	STRICT_A	2	-72.00404	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__2F36C1742AC15905	917	CANDIDATE_V29_GEN__C0107__2F36C1742AC15905_8x6b_s917_fb00b092a422	fb00b092a42240b20b7475c92f2860a4d5bb470d89f44eb0e4265281ffebd642	SUCCESS	E	E	OTHER	0	-90.87819999999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0107__2F36C1742AC15905_9e6y_s917_832204f1ae56	832204f1ae560a9a8d424368b36695becc470fdfc1f2ec4d0466a0aaa883d1b1	SUCCESS	B	B	SUPPORTED_AB	1	-116.68379999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0107__34B335176AD66C05	917	CANDIDATE_V29_GEN__C0107__34B335176AD66C05_8x6b_s917_5080e7ee91f1	5080e7ee91f15ff223cc986f9de803697c95dc8e81a93ca1a7b3274a1560bdd3	SUCCESS	A	A	STRICT_A	2	-74.2438	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0107__34B335176AD66C05_9e6y_s917_2806ac2fa24c	2806ac2fa24ca8bfb3cc40f6880532a7d0a0578a5f448a0bb3ea24a62d4a0db7	SUCCESS	A	A	STRICT_A	2	-68.07588	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__356E3634E047CDFA	917	CANDIDATE_V29_GEN__C0107__356E3634E047CDFA_8x6b_s917_6202a7a53f1f	6202a7a53f1f45dc3d825cc4c6083cff7695519d238af9cba54cbead63f1be10	SUCCESS	A	A	STRICT_A	2	-73.28512	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0107__356E3634E047CDFA_9e6y_s917_3ec350cbe9ed	3ec350cbe9ed5b545c817ea04973144ad5f54b5c815c942814d777803b5d125c	SUCCESS	B	A	SUPPORTED_AB	1	-47.20833999999998	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__3A8DA3B2C6658F1D	917	CANDIDATE_V29_GEN__C0107__3A8DA3B2C6658F1D_8x6b_s917_812a73242f12	812a73242f12516fb7075e0549d1592a6b6054de0c476d8239bd15b10a5a72ca	SUCCESS	B	B	SUPPORTED_AB	1	-83.511366	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__3A8DA3B2C6658F1D_9e6y_s917_bd69f392c7c0	bd69f392c7c0e8b05edef7d7d607248f4d1c68b6c0f06b7c7810510e483334bc	SUCCESS	B	B	SUPPORTED_AB	1	-67.36200000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__4036C4E1C91DDCAE	917	CANDIDATE_V29_GEN__C0107__4036C4E1C91DDCAE_8x6b_s917_746b6c8a71bd	746b6c8a71bd4423a0bc6be49ff6ba5858f261da6b3f3a6bdd6b9cdfa66a93da	SUCCESS	E	E	OTHER	0	-83.10389999999998	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__4036C4E1C91DDCAE_9e6y_s917_3500bd9f0e6a	3500bd9f0e6a14d07b72b6053e7a16168549c83f29fcd9b6ffaff2e3af9be68e	SUCCESS	B	B	SUPPORTED_AB	1	-71.70349999999999	10	10	0.6	0.9		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0107__421CFFDE86B9FC21	917	CANDIDATE_V29_GEN__C0107__421CFFDE86B9FC21_8x6b_s917_9895b4565fce	9895b4565fce440a7df79611708154f41d7520db86da887f3b8bb9e8ee3eb1ef	SUCCESS	A	A	STRICT_A	2	-55.82145	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__421CFFDE86B9FC21_9e6y_s917_5e38f5a21c16	5e38f5a21c16db9d26bacf9a6f7c9e3c04176e715a3da484ec9f67b67e36997e	SUCCESS	A	A	STRICT_A	2	-56.6601	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__48931E6290E4BDB9	917	CANDIDATE_V29_GEN__C0107__48931E6290E4BDB9_8x6b_s917_d954b8ae49d3	d954b8ae49d368265025aa685314d443aee7d80d3cb801668465d2626778e913	SUCCESS	A	A	STRICT_A	2	-63.54138	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0107__48931E6290E4BDB9_9e6y_s917_9e3394fd0e75	9e3394fd0e7590262fe88d05eb40bdb0a1221363cfb404466fce47739c729e05	SUCCESS	A	A	STRICT_A	2	-58.34756	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__4A70C1DE8E005826	917	CANDIDATE_V29_GEN__C0107__4A70C1DE8E005826_8x6b_s917_f6101b84ffca	f6101b84ffca22cb0c4fc180065f6d41c6d0d71767437dfb3ffbe20ab7555386	SUCCESS	B	B	SUPPORTED_AB	1	-89.66819999999998	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__4A70C1DE8E005826_9e6y_s917_742e94968c37	742e94968c37ef9d7281b67b2d82cd4cd20fc539bd91f1c39b443abb54cde7ab	SUCCESS	A	A	STRICT_A	2	-79.62440000000001	10	10	0.5	0.9		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__4B14CE7AF41A7684	917	CANDIDATE_V29_GEN__C0107__4B14CE7AF41A7684_8x6b_s917_1e58d0a8ead5	1e58d0a8ead52744b02e6c252a6aeebc9218c80603c76d375d30904037aa1f13	SUCCESS	A	A	STRICT_A	2	-68.94272000000001	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0107__4B14CE7AF41A7684_9e6y_s917_16e104015608	16e1040156080e671451ee5874a2cc36e301307ea21593c4148d2f73cfb74eaa	SUCCESS	A	A	STRICT_A	2	-62.275220000000004	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__4BD5621DC27FCB50	917	CANDIDATE_V29_GEN__C0107__4BD5621DC27FCB50_8x6b_s917_c7a37abd42d4	c7a37abd42d447a5ccc632b10b341ab72e8d482df9b8cae01e5e31762abee933	SUCCESS	A	A	STRICT_A	2	-60.06032999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__4BD5621DC27FCB50_9e6y_s917_17cfefc47814	17cfefc47814d474dead927d79b55084b5f4c5dd93267cea82b08d84168037f3	SUCCESS	A	A	STRICT_A	2	-72.05330000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__5447DE844E879B0A	917	CANDIDATE_V29_GEN__C0107__5447DE844E879B0A_8x6b_s917_7cff5976ecad	7cff5976ecad8f353fb6ff05073c3487e81bf8a056e5c5e7aace6283a75c1153	SUCCESS	A	A	STRICT_A	2	-43.37613	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0107__5447DE844E879B0A_9e6y_s917_717afe0a8913	717afe0a891385ecf0b5c7f48665581f0c4398dc0bb488966c4ef6de9a7b753e	SUCCESS	A	A	STRICT_A	2	-45.80658000000001	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__563C44113B4250EA	917	CANDIDATE_V29_GEN__C0107__563C44113B4250EA_8x6b_s917_d0dc9e0b5ff6	d0dc9e0b5ff68864b3bb777b8bd9ffb8b04e1bfd6ce45c7f090678946252db44	SUCCESS	B	B	SUPPORTED_AB	1	-93.823	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0107__563C44113B4250EA_9e6y_s917_c31f58badd34	c31f58badd34fa454dc1a878cea53226d5c0ecb2b655dd49ce1e271263b32aa6	SUCCESS	A	A	STRICT_A	2	-74.64240000000001	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__5D50E69D26B97D82	917	CANDIDATE_V29_GEN__C0107__5D50E69D26B97D82_8x6b_s917_14079df3e815	14079df3e8154620b61dccbef51975c674edbe0f2bb8e83c8ab50bf3f43f1ffb	SUCCESS	A	A	STRICT_A	2	-55.49302	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__5D50E69D26B97D82_9e6y_s917_f24c3ff7bbc3	f24c3ff7bbc3c9b2d0459c294127b0516e2848de0403ea176307e2bb04d425be	SUCCESS	B	B	SUPPORTED_AB	1	-45.18785	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__664B804397EE5672	917	CANDIDATE_V29_GEN__C0107__664B804397EE5672_8x6b_s917_47590a00845c	47590a00845c95a129f6972dae65682a8a7d5a5aa06d4e347645bb985fef0eae	SUCCESS	A	A	STRICT_A	2	-68.93860000000001	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0107__664B804397EE5672_9e6y_s917_469714f296b7	469714f296b72c82046ae887e57f13d8d97dfa5dcbbaf4f71ab10f272599e5bc	SUCCESS	A	A	STRICT_A	2	-74.04574	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__6B422E88ECF1D98C	917	CANDIDATE_V29_GEN__C0107__6B422E88ECF1D98C_8x6b_s917_735355bcc777	735355bcc77770593286f8c983060bfec1bcc556802109caed78a09efdd97d99	SUCCESS	B	B	SUPPORTED_AB	1	-69.05431999999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0107__6B422E88ECF1D98C_9e6y_s917_1d3d78ef641b	1d3d78ef641bd3a6d88923c5e6412f9ad9724af607fe650298be188c4d884bd3	SUCCESS	A	A	STRICT_A	2	-58.17557000000001	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__782EA751F8469596	917	CANDIDATE_V29_GEN__C0107__782EA751F8469596_8x6b_s917_acb3857ad73c	acb3857ad73c738d9bdd86d1c7f6d5f682b16be12169e007d87429913184aef5	SUCCESS	A	B	SUPPORTED_AB	1	-62.26124	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0107__782EA751F8469596_9e6y_s917_6e18c3cb896e	6e18c3cb896e6d4cfb6824abf81bd05a0f616450d5f9c1230b7a339e42a6c6a8	SUCCESS	A	A	STRICT_A	2	-63.730560000000004	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__7D2B4408ECAD585D	917	CANDIDATE_V29_GEN__C0107__7D2B4408ECAD585D_8x6b_s917_0af2668302c6	0af2668302c64ab882588b034738779575cf29ae8ffe8efa540dfbfd7df4d7e5	SUCCESS	B	B	SUPPORTED_AB	1	-82.23710000000001	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0107__7D2B4408ECAD585D_9e6y_s917_1db5f6bac837	1db5f6bac83793557ec9dc3f89eb107e7519bdc87210987cd506df0217d04c21	SUCCESS	A	A	STRICT_A	2	-87.56559999999999	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__89179224F27178B7	917	CANDIDATE_V29_GEN__C0107__89179224F27178B7_8x6b_s917_6d6e2fb6f458	6d6e2fb6f458d8db254a2520c84b5343d48671a2166315989b9d14e551519785	SUCCESS	B	B	SUPPORTED_AB	1	-83.94815000000001	9	9	0.666667	1.0		CANDIDATE_V29_GEN__C0107__89179224F27178B7_9e6y_s917_8dac3593ecc4	8dac3593ecc41e1f294a7152d2602c81d29c35c455c6a866d32d212b5d4ac7b7	SUCCESS	A	A	STRICT_A	2	-72.93221000000001	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0107__9EBEFE4433988655	917	CANDIDATE_V29_GEN__C0107__9EBEFE4433988655_8x6b_s917_8c9d0223d260	8c9d0223d260577c67989e3e1f9bfb1407b9578adbe16687f5b80120ea068e78	SUCCESS	A	A	STRICT_A	2	-72.174	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0107__9EBEFE4433988655_9e6y_s917_d4b770309ed2	d4b770309ed20ebc225acf49a259dfed85e6706cb63bbfbaa76222c2c8f99be1	SUCCESS	A	A	STRICT_A	2	-82.40020000000001	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__A376BC7E972A9662	917	CANDIDATE_V29_GEN__C0107__A376BC7E972A9662_8x6b_s917_9d5d37a8212e	9d5d37a8212eeac0799faabb5f32f1e264bbee92fe8ed612bec118ddc4e8c3ca	SUCCESS	A	A	STRICT_A	2	-84.4499	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0107__A376BC7E972A9662_9e6y_s917_4d359ba40099	4d359ba40099278c7a2e0743e35d06dc6c15291fe9cb140c6a7dc160a597b6f3	SUCCESS	A	A	STRICT_A	2	-70.82490000000001	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__A77594B2E96E8BD6	917	CANDIDATE_V29_GEN__C0107__A77594B2E96E8BD6_8x6b_s917_10cd53ce7a36	10cd53ce7a36a9d0d9ac49b27881dc55de861d758da96648673e96afc75eddca	SUCCESS	A	A	STRICT_A	2	-68.66749999999999	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0107__A77594B2E96E8BD6_9e6y_s917_fc2b6014bf1e	fc2b6014bf1e454aa31ba632dd594a71872c60d20c15f8d6072ef33cc20caf38	SUCCESS	A	A	STRICT_A	2	-63.968100000000014	10	10	0.7	0.7		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__AD2009853D308970	917	CANDIDATE_V29_GEN__C0107__AD2009853D308970_8x6b_s917_7a8d626e5514	7a8d626e551430e5e9da58c3230ec8e8673ae5e2c9d682a6ca91ac95145454f7	SUCCESS	A	A	STRICT_A	2	-70.77193999999999	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0107__AD2009853D308970_9e6y_s917_ae6f319cd4e8	ae6f319cd4e8bf8b61dee44f0a9e63977b8374caf72e7f335717c5c045be40f1	SUCCESS	A	A	STRICT_A	2	-84.876	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0107__B0716F77BDA7A4DE	917	CANDIDATE_V29_GEN__C0107__B0716F77BDA7A4DE_8x6b_s917_6faa5ee4d7b7	6faa5ee4d7b7f269fa692d216bf5ce79f7d00a85e6122d885ae0fb6743b93c05	SUCCESS	B	B	SUPPORTED_AB	1	-97.68879999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0107__B0716F77BDA7A4DE_9e6y_s917_167cbb0d2dd7	167cbb0d2dd7210d8b25c13d00b3ba6c1e3ceb241f3f77d7a4d0dd90c12d2b5d	SUCCESS	A	A	STRICT_A	2	-62.450900000000004	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
