candidate_id	final_rank	top10_rank	conformation	seed	pdb_path	pdb_sha256	pvrig_sequon	pvrig_chain_sequence_position	pvrig_pdb_residue_number	pvrig_pdb_insertion_code	candidate_to_sequon_asn_anchor_min_distance_a	glycan_anchor_geometry_status	membrane_orientation_status	claim_boundary
P1MCPUFP__CPUFP500K_0399__00131	17		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__8x6b__s1931__cluster_1_model_1.pdb	5bfa544cda710f6bc526cadda3f7addcbf8589036a3eedd195710f11f3c40e94	NTT	80	129		19.32419	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0399__00131	17		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__8x6b__s3047__cluster_1_model_1.pdb	4b26ed23eff164888cae3e3f743e22ebfda848f9046c10ca376764d12d0d0338	NTT	80	129		18.853799	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0399__00131	17		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s42__cluster_1_model_1.pdb	844887582cc7db70b8402f17306d47251c69fb2cef92c4bce986a036c785ced8	NTT	84	129		18.495527	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0399__00131	17		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s917__cluster_1_model_1.pdb	d072837ffcd266ddc12f1e59c181be770670815b966ea41482758dc256a6769a	NTT	84	129		14.901613	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0399__00131	17		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s1931__cluster_1_model_1.pdb	b311e5ca4e9e682ac977008760570bf58ed8279b76e44b2bd30c271b104d6e2f	NTT	84	129		19.371165	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0399__00131	17		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R17__P1MCPUFP__CPUFP500K_0399__00131__9e6y__s3047__cluster_1_model_1.pdb	310e84eb4390ff4b85f5a08ce1a994f4b25bf2ca51a6fc7bb88acd48fa2a05f4	NTT	84	129		18.49619	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s42__cluster_1_model_1.pdb	450612f9671a76b1fa263106485b1b1e86e71c355dcfad56de323baebcbbdaac	NTT	80	129		17.5059	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s917__cluster_1_model_1.pdb	9fbee259f4401d510fa99f981c2aac7ee7c4b298abd3ea6c19c396ef74bca193	NTT	80	129		17.15919	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s1931__cluster_1_model_1.pdb	1307c829b7b2df94c34e0f3136bf3788308ac6883bacb1eae647d92e68444df8	NTT	80	129		15.581202	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s3047__cluster_1_model_1.pdb	c6da70b3d45480798695bad88fc138d2920894b5db1f4ee5db1907bd4e0a696e	NTT	80	129		17.918846	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s42__cluster_1_model_1.pdb	7bfae73ebb944ab80df7d3ff7a30a630714dbd5593adb56185a2f55b088e4c7a	NTT	84	129		17.910272	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s917__cluster_1_model_1.pdb	0fe9bc1700986d28f044aee36caf2fb8a2c08c0611e364cf49c10e6c9c9d544e	NTT	84	129		17.238442	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s1931__cluster_1_model_1.pdb	40d50bb0af407fdf8e8a39032adf7e39aff4e64a113efa8bf1b6d1dcca7141a7	NTT	84	129		18.107911	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0188__00481	18		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R18__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s3047__cluster_1_model_1.pdb	9cf74b733bc801c762d281229e3a45c65ce1ba5f6bbabde3005fa2961a4fa6e2	NTT	84	129		17.35582	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s42__cluster_1_model_1.pdb	b914ae714508906f188a5a948b8f3df1044ea81e9bd73d39bb91b6c0c07448c3	NTT	80	129		17.839422	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s917__cluster_1_model_1.pdb	3d90e1cf0d9868665674a237caddef50c8670cf82041ac2b642c5fe6bde3bd72	NTT	80	129		16.23267	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s1931__cluster_1_model_1.pdb	3aa40317d2d68316bfdb5ae1a2a5acede251caaa5207a57f5ae73d03d7d00197	NTT	80	129		18.526321	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__8x6b__s3047__cluster_1_model_1.pdb	ead800d57fca4f2614c72f4f4f06549460e7793d610158cb3e4ce8d2f1cd5529	NTT	80	129		15.830628	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__9e6y__s42__cluster_1_model_1.pdb	0aa945a0fdaeaa6963dfe99559a108cb2f08cf27f1cd6faae88a292ea2a77917	NTT	84	129		19.975961	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__9e6y__s917__cluster_1_model_1.pdb	2a124141ee91ce540398af57c54e8d2e9f52ad1bffba648fc96f11d3f45c8cd9	NTT	84	129		18.792037	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__9e6y__s1931__cluster_1_model_1.pdb	de200ff0788beb91f59cabf4fc206284b6a4befdecd1c2af2a0a0ab1bfa9b7ea	NTT	84	129		18.459159	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0404__00512	19		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R19__P1MCPUFP__CPUFP500K_0404__00512__9e6y__s3047__cluster_1_model_1.pdb	bc2e11c3fef420a607ef25598a2f077e5c4c99368d171c56af681b16c3fe2bcb	NTT	84	129		17.371859	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__8x6b__s42__cluster_1_model_1.pdb	c70dd77db0772e6365ff2910c108e2bc54233c87567bd51b35329fa900bb7a3f	NTT	80	129		18.595895	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__8x6b__s917__cluster_1_model_1.pdb	7efb384a64f56bd97da271754f90c63f7e4063f3f2358fee21c9e0e7134c6754	NTT	80	129		17.282333	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__8x6b__s1931__cluster_1_model_1.pdb	a66c5c326fd0961ca0fdbb6bada1b05a9d1b4e60e15440711d6c5adfaf418702	NTT	80	129		16.711985	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__8x6b__s3047__cluster_1_model_1.pdb	50d997b80cb4bcfa0b31861c3a67067cd3bb6864d57b8bee2a65b15affdbd44f	NTT	80	129		19.42546	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__9e6y__s42__cluster_1_model_1.pdb	71b360e1d5b9dc78c44ae734bdc1e592f078e5d42be4abb0f37c7590ea1cb263	NTT	84	129		21.377789	GLYCAN_ANCHOR_CLEAR_GEOMETRIC_PROXY_GE20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__9e6y__s917__cluster_1_model_1.pdb	b6a1ef4e0b83a9df6adb24cde4c418f4ba345dc91892177a16b58314fcd2be09	NTT	84	129		17.62889	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__9e6y__s1931__cluster_1_model_1.pdb	f231520fc57a79294be0b5ebd96ab6110b96bfb2e77775a4a7212caec4788bdd	NTT	84	129		16.251595	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0484__00056	20		9e6y	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R20__P1MCPUFP__CPUFP500K_0484__00056__9e6y__s3047__cluster_1_model_1.pdb	87fad6a8ebc90a7d0631b8bb208f72b62bce96e8911801d3fba9f83410579aa0	NTT	84	129		15.750179	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00550	21		8x6b	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R21__P1MCPUFP__CPUFP500K_0091__00550__8x6b__s42__cluster_1_model_1.pdb	d9ea9961ffa88c40d89b9d051542c3986c65c802b19fe84fd0406db9ffb50004	NTT	80	129		19.023563	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00550	21		8x6b	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R21__P1MCPUFP__CPUFP500K_0091__00550__8x6b__s917__cluster_1_model_1.pdb	145c355dc7d1cfdbc434d0d0abac4a8854794eda798dfd215b29359ab223f6f1	NTT	80	129		19.815745	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00550	21		8x6b	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R21__P1MCPUFP__CPUFP500K_0091__00550__8x6b__s1931__cluster_1_model_1.pdb	6289a6c9f05944370bf963ca8b86d8d4a50fcb4beaa9b31bee98e4a025945a5f	NTT	80	129		19.316967	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00550	21		8x6b	3047	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R21__P1MCPUFP__CPUFP500K_0091__00550__8x6b__s3047__cluster_1_model_1.pdb	f2bfdb6436ca19fce0639284e685b17fdddc372991a7c6a1e542a45ba984448f	NTT	80	129		19.690759	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00550	21		9e6y	42	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R21__P1MCPUFP__CPUFP500K_0091__00550__9e6y__s42__cluster_1_model_1.pdb	f34540674872b03f6c621dd8604b1fd21f7b458abfe02706136bf88ac004d0bf	NTT	84	129		18.961854	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00550	21		9e6y	917	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R21__P1MCPUFP__CPUFP500K_0091__00550__9e6y__s917__cluster_1_model_1.pdb	cebd88ef32f12573d4038a20f5768fb514e38ea8371469d55574cc45c4b68d7f	NTT	84	129		19.44165	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
P1MCPUFP__CPUFP500K_0091__00550	21		9e6y	1931	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R21__P1MCPUFP__CPUFP500K_0091__00550__9e6y__s1931__cluster_1_model_1.pdb	842707be522b1083eed3a7afbd0fdbfec711e4304fd7c0422b205662fe58fb59	NTT	84	129		17.9451	POTENTIAL_GLYCAN_ANCHOR_NEARBY_10_TO_20A	NOT_RESOLVED_ISOLATED_DOMAIN_PVRIG_41_TO_152	N-X-S/T sequon-anchor geometry only; no glycan conformer, membrane, VHH-hFc, cell-surface accessibility, affinity, or blocking prediction.
