candidate_id	sequence_sha256	arm_id	backbone_group_id	sequence_group_id	known_positive	known_positive_ids	split	binder_axis_status	binder_label	pose_quality_status	pose_quality_haddock_score	affinity_proxy_status	affinity_proxy_score	blocker_geometry_status	blocker_geometry_score	rf2_recovery_status	rf2_recovery_rmsd	rf2_plddt	monomer_qc_status	monomer_qc_score	docking_status	selected_model_path	training_eligible
PVRIG_RFAb_v2_P1_qrg_S_bb005_mpn03	a61cd24c218e0c64584c04cd5a7a74169bb2eaf66ec75bbd4562b67f4190242d	P1_qrg_S	P1_qrg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-78.2237	present	-78.2237	present	0.0	present	18.7	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb005_mpn03/run_PVRIG_RFAb_v2_P1_qrg_S_bb005_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn00	23757640e0fd6b708b6a8adc9268dac79c9e67211b1801303dda93b4f6f2d6ab	P1_qrg_S	P1_qrg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-54.7183	present	-54.7183	present	0.0	present	9.41	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn00/run_PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn01	85de2476f26e8fd1cd41bb099f248e6bbe75faa123d1ea33154632317b600857	P1_qrg_S	P1_qrg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-72.7047	present	-72.7047	present	0.0	present	42.27	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn01/run_PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn02	c49b871fe1eda1b7d10745f9ed2eeafafac424cc9d97ac6b5b21584599f183aa	P1_qrg_S	P1_qrg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-68.1038	present	-68.1038	present	0.0	present	45.93	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn02/run_PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn03	b7dd018851bf2f55860ce22781c3dc161a9491ddc7901d045fea32d381cc67f4	P1_qrg_S	P1_qrg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-78.5574	present	-78.5574	present	0.0	present	44.66	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn03/run_PVRIG_RFAb_v2_P1_qrg_S_bb006_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn00	a976895f1e879bcbf921549799af3dff990b78756cdeb6611c5f800ccac36179	P1_qrg_S	P1_qrg_S_bb007	cdr3fam_930a18f19acf6a61	false		validation	deferred	unknown	present	-65.7519	present	-65.7519	present	0.0	present	3.76	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn00/run_PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn01	b3a6db36ef136df92de568b84ce207be9782fa2547aef244da8c5b9256f7378c	P1_qrg_S	P1_qrg_S_bb007	cdr3fam_91b61f90545928b4	false		validation	deferred	unknown	present	-87.092	present	-87.092	present	0.0	present	49.17	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn01/run_PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn02	6967e9ad42633f292129688925bf456b3d89def54fa56745b08cff18883544fd	P1_qrg_S	P1_qrg_S_bb007	cdr3fam_044474e063ad6d50	false		validation	deferred	unknown	present	-69.8968	present	-69.8968	present	0.0	present	40.18	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn02/run_PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn03	da7b9ad3d87e14345cb99236a642c862ccc049e4236f192eb81a19f30ba0553c	P1_qrg_S	P1_qrg_S_bb007	cdr3fam_f662dd002df8fa56	false		validation	deferred	unknown	present	-81.9434	present	-81.9434	present	0.0	present	37.24	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn03/run_PVRIG_RFAb_v2_P1_qrg_S_bb007_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn00	8d49331a6e9de77f1897dc1e7fbf1a8ea7bfb353559eb0db75bf7be4f6cd571e	P2_ekg_L	P2_ekg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-83.8791	present	-83.8791	present	0.0	present	39.34	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn01	c18d6fd439d1eeff2a7d63fdb3fec1c49af99847dd496df288ddca92c30396db	P2_ekg_L	P2_ekg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-76.9172	present	-76.9172	present	0.0	present	19.64	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn02	ef7504e13ef2db780aba52a567d87ca7cf1efa9827d3a4ba7fd6600974a784da	P2_ekg_L	P2_ekg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-73.8387	present	-73.8387	present	0.0	present	5.5	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn03	749e12f008000a2fdaaf114202f1adb0099526daf4ba4f500baeb120c52d55aa	P2_ekg_L	P2_ekg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-74.226	present	-74.226	present	0.0	present	5.1	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb000_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn00	cf2efbdcbedcc27d059aa17a5bdc5919d76e0b780e9a16d2e664c1c5efa693e9	P2_ekg_L	P2_ekg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-77.3492	present	-77.3492	present	0.0	present	6.83	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn01	527b9db1f851014b07ced7fa2371411c352bb1ebccf527f1aa4ff336f96b7f65	P2_ekg_L	P2_ekg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-82.7433	present	-82.7433	present	0.25	present	34.26	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn02	2d0b5ede423630f5d80ec90c7f3981fd67112243b3fef61bb3da9fc5de1d6033	P2_ekg_L	P2_ekg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-71.3681	present	-71.3681	present	0.0	present	16.56	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	9f791b109f877607f71bf4ed9461e28853d7c5a152b2275f8549a7bc2b784ecb	P2_ekg_L	P2_ekg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-68.1449	present	-68.1449	present	0.0	present	12.19	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	1ea779415b96c972853f03f747a4e1b9f7ac327d54a1683d10fda8dd7258b944	P2_ekg_L	P2_ekg_L_bb002	cdr3fam_c494700d5c100c30	false		train	deferred	unknown	present	-86.6608	present	-86.6608	present	0.0	present	9.61	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	649088ebf4655bca25ff42189bcbafbeb39fbe129c6b5b68d41d8324dd27d768	P2_ekg_L	P2_ekg_L_bb002	cdr3fam_c494700d5c100c30	false		train	deferred	unknown	present	-83.0153	present	-83.0153	present	0.0	present	4.84	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	8c21227ab853ed7df19509f9e404622e25bd2d4643026dad40b1568677289a98	P2_ekg_L	P2_ekg_L_bb002	cdr3fam_c494700d5c100c30	false		train	deferred	unknown	present	-88.0349	present	-88.0349	present	0.0	present	5.35	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	faf70e779279110e0484aef4cc270a44d3a5b297aebd28d3f356f46ac20f5562	P2_ekg_L	P2_ekg_L_bb002	cdr3fam_c494700d5c100c30	false		train	deferred	unknown	present	-86.3563	present	-86.3563	present	0.0	present	16.54	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	4c060dde127d5b0b598befb0ccde320c6fb88999b09293c2f995e8dc496ba894	P2_ekg_L	P2_ekg_L_bb003	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-98.2278	present	-98.2278	present	0.0	present	19.76	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01	9eb374762559bd3b6b58d21cd853ff0e6eecdf0a6061fb3a097ad993070ebb23	P2_ekg_L	P2_ekg_L_bb003	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-69.3253	present	-69.3253	present	0.0	present	10.79	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn02	590372f57968682a416c06dbc73ec2fa8d32adeda7cff654329bb55faa749fec	P2_ekg_L	P2_ekg_L_bb003	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-99.2815	present	-99.2815	present	0.25	present	16.67	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn00	d47c83a206e6f23b186fcde74592e52a883bb5acab0379a8ea900489cd4a72bb	P2_ekg_L	P2_ekg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-61.4986	present	-61.4986	present	0.0	present	4.79	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn01	90c2357b043aebd7b06ecc4a7722396916708cb3bff09dc75143272ac63c875d	P2_ekg_L	P2_ekg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-73.7043	present	-73.7043	present	0.0	present	4.21	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn02	405b2ba5866e42c526f5951fdd4871928abd2f979ab7e2ac0641a6b231a29c23	P2_ekg_L	P2_ekg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-83.5386	present	-83.5386	present	0.0	present	4.89	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn03	f685b600e4f132ee1cc6262b875b699f7865f722ba6109394f09604ad1213ef7	P2_ekg_L	P2_ekg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-78.036	present	-78.036	present	0.0	present	4.96	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn00	61224c80f7dda7bf5e7e4b24dc325cd3c285105a5a379a7d6c9a3b65663680c4	P2_ekg_L	P2_ekg_L_bb005	cdr3fam_2714dcd990988f6f	false		train	deferred	unknown	present	-112.786	present	-112.786	present	0.0	present	3.86	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn01	e3be7909ac4c84041055985e8260f5dd43d373bc7a44c64afc8b3e34fab3e5a2	P2_ekg_L	P2_ekg_L_bb005	cdr3fam_2714dcd990988f6f	false		train	deferred	unknown	present	-80.631	present	-80.631	present	0.0	present	20.89	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn02	8a7f50442c77413c4498a85a85aeaa268c753905b074b2101f6718d1df7672b7	P2_ekg_L	P2_ekg_L_bb005	cdr3fam_2714dcd990988f6f	false		train	deferred	unknown	present	-87.8867	present	-87.8867	present	0.0	present	10.89	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn00	83df6fc1ed233ed561970f71131e552f8f72e5a05f98ab052d8eb5bccafcc919	P2_ekg_L	P2_ekg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-68.1743	present	-68.1743	present	0.0	present	21.74	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn01	a1d51fbc4e2901567f397252024aaf7089f81847e03efee8fd0c0d6e3821462f	P2_ekg_L	P2_ekg_L_bb006	cdr3fam_85883584551877a4	false		train	deferred	unknown	present	-73.996	present	-73.996	present	0.25	present	21.71	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn02	18e84c342af73ad3467a55503a2a5d0dd32c7dc9bb572df9c4cff7873347a6b3	P2_ekg_L	P2_ekg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-85.8894	present	-85.8894	present	0.0	present	9.44	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn03	49d5ed9afc7e7e99305d3cab535b833683d97b72de87ab3e63a1a8c25c623971	P2_ekg_L	P2_ekg_L_bb006	cdr3fam_fdccfcb6f9de9e3f	false		train	deferred	unknown	present	-58.1416	present	-58.1416	present	0.0	present	13.81	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb006_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn00	d5648db120d8749a3132fc4adfcfaef679bc2c8b3d929b6e2b9f8f1de1fe51d6	P2_ekg_L	P2_ekg_L_bb007	cdr3fam_8251b85f9823b46b	false		train	deferred	unknown	present	-88.4176	present	-88.4176	present	0.0	present	14.21	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn01	dc97491e9c646f5375e8cccefc698a491b0c1d234394984b7101a8b144725e3e	P2_ekg_L	P2_ekg_L_bb007	cdr3fam_dbc6bf8492da5eb0	false		train	deferred	unknown	present	-80.1748	present	-80.1748	present	0.0	present	11.48	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn02	266b293c6938c484ea64f8781455acc0c47c33e768e672ed64ebc7b9058b811a	P2_ekg_L	P2_ekg_L_bb007	cdr3fam_3ff0c9b08ead9725	false		train	deferred	unknown	present	-66.2463	present	-66.2463	present	0.0	present	12.06	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn01	9d3d29937b9c95f32656aa46a2a0d05ea280d996aaf80dbbef2ac6a5026cd30a	P2_ekg_S	P2_ekg_S_bb000	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-72.4752	present	-72.4752	present	0.0	present	40.22	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn01/run_PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn02	5d8ef94df692229f45690e2d1edfd70b6b90be67da4dad0d625944a0ba1c5b6f	P2_ekg_S	P2_ekg_S_bb000	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-69.9646	present	-69.9646	present	0.0	present	38.5	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn02/run_PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn03	7c7ffbac38c1e03f3e5873dc0cfbf3496093df9b51e604b97acdeccc01f48be1	P2_ekg_S	P2_ekg_S_bb000	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-73.3549	present	-73.3549	present	0.0	present	38.21	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn03/run_PVRIG_RFAb_v2_P2_ekg_S_bb000_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P2_ekg_S_bb001_mpn00	0db91f1c0d8011e62221b8f60521d376ef3ff935195547996ae752ee1f95b8e5	P2_ekg_S	P2_ekg_S_bb001	cdr3fam_7ec6caee3844cb67	false		validation	deferred	unknown	present	-68.7367	present	-68.7367	present	0.0	present	45.08	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_S_bb001_mpn00/run_PVRIG_RFAb_v2_P2_ekg_S_bb001_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P2_ekg_S_bb001_mpn01	84622ca580620bdf319466cb6dbfcd99cc7157f60e4b6466c73addfd8b8abb11	P2_ekg_S	P2_ekg_S_bb001	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-64.8004	present	-64.8004	present	0.0	present	38.51	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_S_bb001_mpn01/run_PVRIG_RFAb_v2_P2_ekg_S_bb001_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
